toi,tid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_eqt,pl_insol,st_teff,st_logg,st_rad,ra,dec,tfopwg_disp,fe_h,gaia_source_id,Prediction,source_id,teff_gspspec,flags_gspspec,lum_flame,mass_flame,r_med_geo,r_lo_geo,r_hi_geo,flags_flame,teff_gspphot,ruwe,teff,hz_inner,hz_outer,a_orbit,isInHabitableZone
724.01,TIC 339961200,3.21264,0.6006982,510.1236296,2.0575829,1085.2180486,327.7849685,5330.0,4.51,0.88283,112.555258,-58.53966,PC,-0.0099999997764825,Gaia DR3 5293826644369371520,1,Gaia DR3 5293826644369371520,5572.0,00000001000009999999999999999999999999999,0.5799174,0.88701683,95.542206,95.410995,95.666885,00,5380.529,1.0373453,5380.52880859375,0.7685236674496835,1.344732372583542,0.04094055787310002,out
7243.01,TIC 288953761,3.7352012,2.892,14256.0,13.2011,1253.0,410.022,5816.0,4.32,1.18,276.720157,40.503185,PC,0.3442395507986823,Gaia DR3 2109583039813060736,1,Gaia DR3 2109583039813060736,,,1.3524597,0.9559949,782.5679,775.63055,791.1226,00,5716.43,0.9283194,5716.43017578125,1.157863998212299,1.994270444960382,0.04641192910926019,out
7244.01,TIC 435673126,11.5175506,4.259,12852.0,12.9592,1099.0,242.58,6259.0,4.32,1.27,297.492646,25.281761,PC,-0.0484168102911856,Gaia DR3 2026713466922355200,1,Gaia DR3 2026713466922355200,,,2.0040638,1.1114173,667.63806,662.1306,673.2785,00,6053.2134,0.959533,6053.21337890625,1.3905827746317327,2.359536913624062,0.10338738802614071,out
7248.01,TIC 358975793,3.8148598,1.404,8744.0,12.6261,978.0,152.211,6425.6,4.27,1.39,283.992095,27.341106,PC,0.0891262694682662,Gaia DR3 4538128591754429952,1,Gaia DR3 4538128591754429952,,,2.7965612,1.2118949,821.9662,813.4947,827.7454,00,6257.489,0.9217413,6257.48876953125,1.6297179063084775,2.7419526020877356,0.050941977268840255,out
7250.01,TIC 459728249,8.9653531,1.893,7094.0,9.63776,707.0,41.5232,5977.0,4.36,1.15,315.563942,10.332325,PC,-0.270000010728836,Gaia DR3 1756550162736990720,1,Gaia DR3 1756550162736990720,5981.0,00000020000009999999999999999999999999999,1.4593635,0.99031025,468.96365,466.1384,471.95062,00,5807.4937,0.94596094,5981.0,1.1900472440239085,2.0255666234705316,0.08418546564549896,out
7251.01,TIC 298291597,11.5588657,2.368,4691.0,5.14186,581.0,19.016,5029.0,4.56,0.8,308.646655,27.357715,PC,0.4141792767206363,Gaia DR3 1856856478249764224,1,Gaia DR3 1856856478249764224,,,0.32058376,0.76818275,258.3006,257.4578,259.22134,00,4910.8413,1.0236799,4910.84130859375,0.5819296205267853,1.0415939056562944,0.09162910060911514,out
7261.01,TIC 297413553,2.3273503,1.74,11266.0,13.0392,1288.0,457.84,5957.0,4.24,1.31,313.418636,47.86839,PC,0.2132255844602211,Gaia DR3 2166928000060276736,1,Gaia DR3 2166928000060276736,,,1.4613128,0.9266446,667.55206,661.2497,674.50146,00,5568.8643,0.9154498,5568.8642578125,1.2107561318988127,2.0997058917842453,0.033507909574539654,out
7262.01,TIC 87932853,6.4093679,3.114,11126.0,9.96563,1014.0,175.697,5792.0,4.49,0.96,312.118829,16.407468,PC,-0.0286438225560335,Gaia DR3 1763125448430433280,1,Gaia DR3 1763125448430433280,,,0.9004556,0.9113145,396.29877,394.2058,398.18723,00,5589.1675,0.8934532,5589.16748046875,0.9496424581035785,1.64531424732512,0.06546884104729027,out
7263.01,TIC 269130683,49.2145201,4.537,3135.0,7.69521,519.0,12.1274,6657.0,4.21,1.55,299.624335,42.804441,PC,0.3010737389433016,Gaia DR3 2075520719352892800,1,Gaia DR3 2075520719352892800,,,3.9424772,1.3238834,375.46338,373.6708,377.15298,00,6533.892,0.8517506,6533.89208984375,1.9154510719754854,3.188793135371872,0.2885894902026581,out
7264.01,TIC 258279359,10.5637482,2.227,9607.0,10.598,641.0,28.1932,5533.0,4.36,1.08,314.534806,12.689456,PC,0.2629456844248954,Gaia DR3 1758184896009947520,1,Gaia DR3 1758184896009947520,,,0.89354205,0.90905285,630.2945,621.15955,637.79474,00,5586.508,1.0673205,5586.5078125,0.9460914768675563,1.6393659556892997,0.0912732465967661,out
7267.01,TIC 276385231,10.3486661,5.78,5059.0,8.85088,1105.0,248.334,5748.0,4.18,1.36,308.094154,57.134877,PC,0.1065218806629466,Gaia DR3 2187358987669974528,1,Gaia DR3 2187358987669974528,,,1.6505321,0.97082144,727.32947,721.9435,733.2768,00,5704.2075,0.96043026,5704.20751953125,1.2797402774524806,2.2054248343624847,0.09202471128853966,out
7272.01,TIC 398099429,7.5801393,5.019,3799.0,11.334,1237.0,389.626,5860.0,3.8,2.16,313.091003,16.166785,PC,0.0085108758435558,Gaia DR3 1764361299499292160,1,Gaia DR3 1764361299499292160,,,4.2654405,1.2233949,929.13135,916.1477,944.0267,00,5678.004,1.2334039,5678.00390625,2.0594520356517063,3.553420913604892,0.08076851605808454,out
7276.01,TIC 267808774,14.2317652,8.372,912.0,8.27506,1186.0,328.667,5914.0,3.46,3.21,293.082301,56.889553,PC,0.0,Gaia DR3 2142139334294244864,1,Gaia DR3 2142139334294244864,6039.0,00000020000009999999999999999999999999999,10.97999,1.6164277,1143.4906,1078.0476,1225.353,00,5804.87,5.5028872,6039.0,3.256758270124655,5.529421346995773,0.1348837708273984,out
7277.01,TIC 396723723,7.915274,4.614,13798.0,12.1673,1082.0,227.626,5638.0,4.38,1.07,315.462115,2.456847,PC,0.0093754341155482,Gaia DR3 1730313822433199872,1,Gaia DR3 1730313822433199872,,,1.13109,0.9361561,657.28937,649.89166,663.4822,00,5664.162,0.98626065,5664.162109375,1.061112191770119,1.8320369769654297,0.07603761493496441,out
7279.01,TIC 41067039,3.1168715,1.742,31842.0,10.6888,677.0,35.047,3734.0,4.64,0.61,301.623552,40.771282,PC,-0.3823831089905478,Gaia DR3 2074182270120327296,1,Gaia DR3 2074182270120327296,,,0.11118154,0.64632016,354.93555,351.8829,358.31177,00,4339.648,0.9942694,4339.64794921875,0.34957412381642367,0.6428528357235955,0.03610468785052268,out
7283.01,TIC 298189384,9.0612809,6.985,1732.0,5.2778,1358.0,565.894,5876.0,4.09,1.54,308.504216,24.188255,PC,0.0599999986588954,Gaia DR3 1831434974834826368,1,Gaia DR3 1831434974834826368,5841.0,00000010000009999999999999999999999999999,2.4013174,1.0370284,419.52505,417.06982,421.31293,00,5696.6123,0.8824913,5841.0,1.535108434188764,2.629113221998593,0.0860977319626609,out
7286.01,TIC 452741216,10.7994273,4.858,9221.0,8.75386,924.0,121.012,5548.0,4.44,0.99,327.750007,29.710001,PC,0.2624519273947987,Gaia DR3 1897262156167406208,1,Gaia DR3 1897262156167406208,,,0.79644686,0.89685816,428.87943,425.77362,431.30148,00,5475.633,1.0388621,5475.6328125,0.8972133938054139,1.5628140156938795,0.09220974724363115,out
7288.01,TIC 405689470,7.9871247,2.382,1897.0,2.82685,614.0,23.6315,4254.0,4.6,0.68,286.078635,51.023079,PC,0.0,Gaia DR3 2133796244361243136,1,Gaia DR3 2133796244361243136,4118.0,00001011000009999999999999999999999999999,0.15388162,0.7198647,130.70921,130.54733,130.85707,00,4463.8755,1.0012262,4463.87548828125,0.409602525675246,0.7489253761508878,0.07008294907849827,out
7289.01,TIC 291976834,2.855993,2.734,9706.0,13.1033,1443.0,721.319,5780.4,4.15,1.43,322.734808,9.98829,PC,0.29658478843712,Gaia DR3 1742041488332918400,1,Gaia DR3 1742041488332918400,,,1.7302206,0.96462524,557.6858,552.99756,562.1075,00,5653.0444,0.89079136,5653.04443359375,1.3129815181982425,2.268063567074623,0.03892477046668672,out
7291.01,TIC 233533589,23.9712428,1.645,2387.0,4.14138,355.0,2.63928,5238.0,4.5,0.88,280.421214,60.84533,PC,0.5211114578127175,Gaia DR3 2156543593750790784,1,Gaia DR3 2156543593750790784,,,0.5050128,0.8527687,279.53717,278.87085,280.1841,00,5258.9795,0.9949961,5258.9794921875,0.7206498213905047,1.2683466560593804,0.15429051021275983,out
7292.01,TIC 160255140,10.641726,3.708,10160.0,11.6462,873.0,96.5342,5945.0,4.34,1.17,322.253333,33.396931,PC,-0.0794661460554372,Gaia DR3 1854269774058970112,1,Gaia DR3 1854269774058970112,,,1.586217,1.1503371,740.1178,731.5392,750.2988,00,6151.155,1.2351211,6151.15478515625,1.232417397278837,2.0825453334052586,0.09920910189713855,out
7293.01,TIC 417514666,3.3202789,3.766,7240.0,12.3769,1719.0,1451.25,6443.0,4.11,1.66,308.666374,17.881939,PC,0.1566842516243212,Gaia DR3 1812426141073281408,1,Gaia DR3 1812426141073281408,,,4.0940337,1.3197248,819.5,811.2654,831.17694,00,6367.419,0.91505575,6367.4189453125,1.9637273435848626,3.2896097744776176,0.04777630922598526,out
7298.01,TIC 276909255,5.2554768,2.109,935.0,2.63423,872.0,96.3543,5298.0,4.53,0.86,309.272167,55.490972,PC,0.1000000014901161,Gaia DR3 2183662189066175104,1,Gaia DR3 2183662189066175104,5579.0,00000001000009999999999999999999999999999,0.5063734,0.8486671,178.1303,177.85214,178.35349,00,5256.838,0.8328774,5256.837890625,0.7216810110935737,1.2702926698309094,0.05600871763539751,out
7303.01,TIC 415739607,2.3368358,1.405,5916.0,6.32061,994.0,162.173,4439.0,4.52,0.76,333.904931,9.078163,PC,0.25,Gaia DR3 2723697048842388864,1,Gaia DR3 2723697048842388864,4509.0,00000000000009999999900999901999999999999,0.22229397,0.7263222,91.93593,91.829414,92.04774,00,4648.85,0.8919653,4509.0,0.4915617139401675,0.8968863231791597,0.030978733607540603,out
7305.01,TIC 262148317,13.9753579,4.503,14290.0,9.70261,798.0,67.5689,5382.0,4.54,0.86,318.717595,7.671521,PC,0.1594932681643937,Gaia DR3 1740025701266198784,1,Gaia DR3 1740025701266198784,,,0.5378285,0.88674235,503.31342,498.3942,508.03107,00,5349.979,1.0004456,5349.97900390625,0.7410130753387492,1.2984933031357333,0.10908780519974018,out
7307.01,TIC 372077289,23.955645,6.011,6259.0,11.1033,1028.0,186.029,6609.0,4.21,1.53,324.585335,41.176051,PC,0.1707678635762803,Gaia DR3 1966483555667635072,1,Gaia DR3 1966483555667635072,6400.0,00000230000009999999999999999999999999999,3.3773584,1.2646397,605.48755,601.9136,609.149,00,6282.3022,0.909261,6400.0,1.781440971236472,2.980508825875076,0.17587169438330028,out
7310.01,TIC 375855364,19.8088367,2.87,9500.0,11.5163,535.0,13.6331,5601.0,4.3,1.17,313.332615,6.368734,PC,0.1377981302257132,Gaia DR3 1737336124025728256,1,Gaia DR3 1737336124025728256,,,1.2015514,0.9328005,677.09247,668.3277,685.32074,00,5653.8696,1.0648856,5653.86962890625,1.0941190429458767,1.8899250059448913,0.1399922502130214,out
7312.01,TIC 292023054,4.2990991,3.805,6567.0,10.9362,1423.0,681.415,6013.0,4.11,1.53,322.968532,9.789942,PC,-0.1199999973177909,Gaia DR3 1741975895592241920,1,Gaia DR3 1741975895592241920,5937.0,00000010000009999999999999999999999999999,2.4687333,1.0584474,474.66367,471.0069,477.7177,00,5803.035,1.0498651,5937.0,1.550532032892437,2.6442275930834027,0.05273227235871888,out
7313.01,TIC 341157650,4.1186706,5.025,3571.0,10.4153,1686.0,1341.62,5998.0,3.91,1.93,310.591373,12.034449,PC,0.257391603853398,Gaia DR3 1755045648578971776,1,Gaia DR3 1755045648578971776,,,4.2733736,1.2144313,899.64575,885.99445,913.4636,00,5859.453,1.0647774,5859.453125,2.0463395497290335,3.501781092783493,0.053649306972033226,out
7318.01,TIC 387414814,3.4220041,2.448,16151.0,12.6182,1185.0,328.367,5731.0,4.43,1.02,318.324173,2.596101,PC,0.2762761206383065,Gaia DR3 2692431782872406912,1,Gaia DR3 2692431782872406912,,,0.94532466,0.92241454,636.2823,628.16797,644.1502,00,5617.9116,0.97887206,5617.91162109375,0.9718854325035005,1.6815931493899532,0.04326109336406526,out
7321.01,TIC 423903016,3.0039961,3.621,6490.0,11.6408,1581.0,1038.15,5623.0,4.04,1.59,329.645962,21.860274,PC,0.0732485973435514,Gaia DR3 1782613123800510080,1,Gaia DR3 1782613123800510080,,,2.3426373,1.0375127,916.34045,902.6299,930.70807,00,5736.777,1.0508406,5736.77685546875,1.5226182422026902,2.620068135888699,0.04124764318190394,out
7326.01,TIC 193081156,5.4584109,4.164,2807.0,10.0716,1431.0,698.046,6309.0,3.83,2.24,304.916905,46.836568,PC,0.3937116650597088,Gaia DR3 2083309041246743424,1,Gaia DR3 2083309041246743424,,,6.8633614,1.4776945,1335.4456,1316.5284,1355.3945,00,6247.198,1.0311714,6247.1982421875,2.5541064663351167,4.298991177339774,0.0691046806918658,out
7329.01,TIC 387377484,4.8622127,6.011,3480.0,12.335,1735.0,1506.82,6142.0,3.78,2.29,317.243864,5.909454,PC,-0.4900000095367431,Gaia DR3 1733658674243798528,1,Gaia DR3 1733658674243798528,5931.0,00000030000009999999999999999999999999999,5.4457645,1.3034723,891.098,881.1988,900.05035,00,5721.0923,0.9733272,5931.0,2.303441187183855,3.9292516667196677,0.061356182381955726,out
7333.01,TIC 160585062,6.2644714,2.508,780.0,1.87011,755.0,53.9635,4568.0,4.65,0.67,243.531962,75.916632,PC,-0.1699728775857463,Gaia DR3 1704081330420181632,1,Gaia DR3 1704081330420181632,,,0.18480675,0.7475972,157.37294,157.05072,157.69603,00,4586.8726,1.0412233,4586.87255859375,0.4470138450791031,0.8126201386123124,0.060359727925460224,out
7339.01,TIC 202059363,4.2470926,4.263,4730.0,14.5276,1576.0,1024.21,6232.3,3.88,2.07,101.400549,9.190722,PC,0.1700000017881393,Gaia DR3 3134479330328425984,1,Gaia DR3 3134479330328425984,6308.0,00000010000009999999999999999999999999999,4.241309,1.3229738,513.57635,509.0424,516.8795,00,6151.1987,0.88640827,6308.0,2.0031793060301606,3.363508310152091,0.05634386920948061,out
7340.01,TIC 238279960,7.4894672,1.826338,2097.1814085,3.9858614,790.9332918,92.4869433,5143.31,4.49913,0.868418,359.799747,17.480854,PC,0.0199999995529651,Gaia DR3 2773733967597220608,1,Gaia DR3 2773733967597220608,5188.0,00000000000009999009900019900999999999999,0.46199372,0.84883887,129.89532,129.4764,130.2916,00,5210.179,1.304495,5188.0,0.6912005266027245,1.2206909676837743,0.07093231407558354,out
7340.02,TIC 238279960,3.4438328,2.325,1276.0,3.03858,1087.0,232.564,5143.31,4.49913,0.87,359.799747,17.480854,PC,0.0199999995529651,Gaia DR3 2773733967597220608,1,Gaia DR3 2773733967597220608,5188.0,00000000000009999009900019900999999999999,0.46199372,0.84883887,129.89532,129.4764,130.2916,00,5210.179,1.304495,5188.0,0.6912005266027245,1.2206909676837743,0.04225760555832105,out
7342.01,TIC 90950296,14.1532848,4.443,8715.0,8.02091,882.0,100.737,5063.0,4.51,0.85,348.707102,29.456551,PC,0.1491928427963428,Gaia DR3 2846244732225156352,1,Gaia DR3 2846244732225156352,,,0.44506332,0.8118994,340.68417,338.80466,342.47943,00,5118.7725,0.94095904,5118.7724609375,0.6802506998991233,1.20538340424439,0.10682527080467737,out
7344.01,TIC 17925767,2.4364562,0.978,5295.0,11.3842,1093.0,237.728,6844.0,4.3,1.43,329.060955,28.933934,PC,-0.1558231958020477,Gaia DR3 1896446318539228160,1,Gaia DR3 1896446318539228160,,,3.9410129,1.3897413,1003.8648,988.3747,1019.6436,00,6836.9624,0.9943842,6836.96240234375,1.895914932210294,3.1243010872459305,0.03954444530245725,out
7345.01,TIC 243283955,8.407133,1.272,1490.0,5.06899,620.0,24.6329,6126.0,4.25,1.33,288.67018,55.354578,PC,-0.0099999997764825,Gaia DR3 2141058102049420672,1,Gaia DR3 2141058102049420672,6365.0,00000020000009999999999999999999999999999,2.1844485,1.1290042,492.1311,489.2057,494.96622,00,6026.32,0.9988291,6365.0,1.4345489239848834,2.4033622281840312,0.08425562356995961,out
7352.01,TIC 411347315,4.0662367,3.721,6676.0,10.981,1364.0,574.869,5689.0,4.1,1.49,337.38837,18.688473,PC,0.0744638671615762,Gaia DR3 2738079966604037888,1,Gaia DR3 2738079966604037888,,,2.0365467,0.99477416,831.6903,821.9559,841.6439,00,5700.1006,1.0339569,5700.1005859375,1.4217692105246265,2.450651723462002,0.049770464844072396,out
7353.01,TIC 256778317,6.2157513,3.295,4008.0,10.0556,1113.0,255.39,6015.2,4.05,1.65,329.222214,39.356756,PC,0.4600000083446502,Gaia DR3 1959119890075111936,1,Gaia DR3 1959119890075111936,6595.0,00000020000009999999999999999999999999999,3.2552812,1.1445689,625.6717,620.9,629.67633,00,5951.1187,0.93968004,6595.0,1.7368180689642776,2.885113715374317,0.06920617236744858,out
7355.01,TIC 160652910,3.6814233,5.084,3225.0,13.5757,1778.0,1660.91,5956.0,3.65,2.57,323.247185,33.454096,PC,0.1837629116492288,Gaia DR3 1950139731937968640,1,Gaia DR3 1950139731937968640,,,7.470801,1.4654875,1398.3367,1373.277,1418.2599,00,6011.629,1.1007231,6011.62890625,2.6892936710446693,4.571344497043373,0.05299964607767912,out
7356.01,TIC 402992891,17.3986129,3.485,2584.0,3.8996,648.0,29.3479,5589.0,4.62,0.8,357.409571,11.091788,PC,-0.1199999973177909,Gaia DR3 2760577967373990784,1,Gaia DR3 2760577967373990784,5461.0,00000000000009999999900999900999999999999,0.54239565,0.9246279,165.53632,164.93932,166.12645,00,5400.2964,1.1682898,5461.0,0.7408512416518969,1.2913503285407832,0.1280168615585668,out
7357.01,TIC 270494650,60.3541599,6.682,2598.0,6.66479,734.0,48.3031,5658.0,4.38,1.06,231.256152,72.471217,PC,0.1099999994039535,Gaia DR3 1696931927859080064,1,Gaia DR3 1696931927859080064,5491.0,00000010000009999999999999999999999999999,1.1164939,0.985179,310.27515,308.9988,311.51917,00,5819.1133,1.1588103,5491.0,1.0616391536266698,1.847873842648024,0.2996251629660924,out
7358.01,TIC 258634801,7.0548729,2.44,2068.0,6.61399,864.0,92.7257,5628.6,4.09,1.5,355.27148,8.541698,PC,-0.2064390712545364,Gaia DR3 2758100011761998208,1,Gaia DR3 2758100011761998208,,,1.8022573,0.96554685,489.17282,485.67834,493.00183,00,5627.5454,0.99037546,5627.54541015625,1.3414172400596924,2.319930109224175,0.07115176428786735,out
7359.01,TIC 18023524,4.3656102,4.791,5746.0,13.4874,1698.0,1380.02,5748.0,3.95,1.78,329.381714,26.175571,PC,0.4883236709162795,Gaia DR3 1796618531117347840,1,Gaia DR3 1796618531117347840,,,3.0183501,1.1069865,1120.5737,1101.8665,1139.6732,00,5835.473,1.075201,5835.47314453125,1.7214547040219104,2.948992004436636,0.0540769898508361,out
7361.01,TIC 120487017,8.2158997,3.659,1177.0,3.37171,1014.0,176.171,5820.0,4.44,1.02,337.227155,39.463724,PC,0.0199999995529651,Gaia DR3 1909048504204928000,1,Gaia DR3 1909048504204928000,5827.0,00000010000009999999900999999999999999999,1.0464284,0.97870696,300.2954,299.01047,301.9997,00,5749.2935,1.4849504,5827.0,1.0139430955658306,1.7376288481234652,0.07911449707496007,out
7364.01,TIC 236644754,2.9257773,1.448,6858.0,10.8746,1238.0,391.193,5688.0,4.26,1.24,329.452183,35.402517,PC,0.1352268105859615,Gaia DR3 1948722289646696576,1,Gaia DR3 1948722289646696576,,,1.4803053,0.9695613,547.26575,544.1209,550.2846,00,5744.482,0.9940829,5744.48193359375,1.209982382176033,2.0813619956076526,0.039623639081849814,out
7367.01,TIC 240535286,2.9814911,2.431,19021.0,13.0485,1364.0,575.825,6168.0,4.57,0.93,323.962083,44.312619,PC,0.3100000023841858,Gaia DR3 1968040056120846848,1,Gaia DR3 1968040056120846848,5513.0,00000030000009999999999999999999999999999,0.8536448,0.8799497,370.99106,369.36713,372.74637,00,5509.2104,0.9897795,5513.0,0.9274755278846059,1.6126723430375536,0.03884872050243658,out
7369.01,TIC 139350191,10.2887023,2.967,8079.0,9.85033,779.0,61.3136,5853.0,4.4,1.08,344.952498,18.472756,PC,-0.1800000071525573,Gaia DR3 2830921663301794176,1,Gaia DR3 2830921663301794176,5842.0,00000010000009999999900999999999999999999,1.074166,0.91990113,299.3,296.8277,301.37515,00,5558.0737,1.8101692,5842.0,1.0266739226676704,1.7582607328109365,0.09003731722785678,out
7372.01,TIC 369581703,8.508462,2.716,10649.0,13.4917,875.0,97.536,6236.6,4.26,1.34,346.401234,34.257064,PC,-0.0441489411392875,Gaia DR3 1914255933007890688,1,Gaia DR3 1914255933007890688,,,2.4125211,1.1458225,751.83417,743.8838,760.0472,00,6028.7354,1.0266199,6028.7353515625,1.5272010930999644,2.5940707305594373,0.0853509294947981,out
7375.01,TIC 395790368,27.1970496,5.476,4620.0,5.40151,672.0,33.8579,5859.0,4.52,0.94,326.654048,48.044159,PC,0.0700000002980232,Gaia DR3 1977861752970803840,1,Gaia DR3 1977861752970803840,5757.0,00000011000009999999999999999999999999999,0.9226456,1.0452886,287.82724,287.08838,288.527,00,5835.5054,0.8630608,5835.50537109375,0.951760535972177,1.6304408945597986,0.17962289397705247,out
7376.01,TIC 245349211,7.4861705,2.425,9456.0,11.6489,928.0,123.231,5658.0,4.34,1.11,346.436934,22.72214,PC,-0.0313091585278119,Gaia DR3 2841822324659019392,1,Gaia DR3 2841822324659019392,,,1.0417236,0.9439872,625.132,617.13965,634.052,00,5673.0654,0.9712864,5673.0654296875,1.017964609036006,1.756817924334251,0.07346778346590202,out
7385.01,TIC 235072851,3.1191196,2.0922004,24617.3354776,11.4433015,945.2243136,188.65162,5036.0,4.6554,0.71363,86.144122,-45.268456,PC,-0.028078926593519,Gaia DR3 4802175244005436672,1,Gaia DR3 4802175244005436672,,,0.293527,0.82933253,413.8966,411.60077,416.53055,00,4970.01,0.975521,4970.009765625,0.5555942108877023,0.9916142916566968,0.03925238166083441,out
7387.01,TIC 300381700,9.0856617,2.9738059,6003.3964722,12.2780704,1059.6385441,297.9559009,5999.0,4.18213,1.41459,111.340399,-67.067351,PC,0.3418940603733063,Gaia DR3 5269169855599289216,1,Gaia DR3 5269169855599289216,,,1.9174664,0.9697328,594.51276,590.66595,598.60187,00,5604.5396,1.1948986,5604.53955078125,1.3849150566420796,2.3977277600124784,0.08434451276502952,out
7389.01,TIC 224603921,26.345109,6.144,130.0,1.2912,1093.0,237.78,5895.0,4.33659,1.16,255.336281,56.988187,PC,-0.2763999998569488,Gaia DR3 1433384621382838144,1,Gaia DR3 1433384621382838144,5742.0,00000000000009922000000999900999999999999,1.5440232,1.0434527,100.29661,100.17247,100.42561,00,5927.587,0.9327139,5742.0,1.2358729266835957,2.126138972955399,0.17574892957681437,out
739.01,TIC 279425357,9.0150439,1.6002059,4800.0853698,12.2284921,944.6322163,188.1793714,6083.61,4.3203,1.1584001,104.991003,-57.618675,PC,-0.4329999983310699,Gaia DR3 5483867402345645056,1,Gaia DR3 5483867402345645056,,,4.2305264,1.207084,594.36707,552.4313,639.71356,00,5692.7544,13.0880575,,,,0.0902594775645996,out
7392.01,TIC 198178859,7.3050577,3.2531651,180.4217296,1.3350551,852.5614028,124.8600979,5382.0,4.47248,0.928396,244.281332,60.021122,PC,0.1099999994039535,Gaia DR3 1624966452280733312,1,Gaia DR3 1624966452280733312,5368.0,00000000000009911999900999900999999999999,0.67047256,0.8985807,119.38279,119.21468,119.55844,00,5464.552,1.0333759,5368.0,0.8267650749358539,1.4475083352769986,0.0711000465856702,out
7397.01,TIC 259238498,26.6796741,5.5665696,367.923381,2.0546727,659.814664,44.7928664,6339.0,4.49485,1.0493799,293.058398,70.889085,PC,0.0364000014960765,Gaia DR3 2263396465903062528,1,Gaia DR3 2263396465903062528,,,1.4025606,1.0397379,238.94081,238.11916,239.68892,00,5922.327,1.0318291,5922.3271484375,1.1693889993759512,1.9955273684990342,0.17702315288741186,out
7402.01,TIC 455733237,14.3640841,4.424,1678.0,4.01769,1000.0,166.31,6070.0,4.39,1.12,357.166282,40.529933,PC,0.0199999995529651,Gaia DR3 1921215394934774400,1,Gaia DR3 1921215394934774400,5950.0,00000010000001299000100999900999999999999,1.3229083,0.9677978,191.91042,191.44003,192.45271,00,5744.0596,1.0714045,5950.0,1.1344445912610341,1.9335417598734035,0.11438838616519523,out
7405.01,TIC 374173310,15.4474502,1.785,31272.0,9.61675,297.0,1.30676,3635.0,4.68,0.56,347.441152,36.52387,PC,-0.4831465557409892,Gaia DR3 1915075825086485504,1,Gaia DR3 1915075825086485504,,,0.089844964,0.62265265,282.22296,278.53342,285.90283,00,3931.1953,1.036661,3931.1953125,0.31804557113774146,0.5955842140929956,0.10365451969926703,out
7410.01,TIC 352107384,3.5043637,0.536,1877.0,5.28288,615.0,23.8843,6000.0,4.41,1.09,357.431948,33.443368,PC,-0.1099999994039535,Gaia DR3 2877855210487038336,1,Gaia DR3 2877855210487038336,5950.0,00000010000009999999900999900999999999999,1.3308809,1.0534384,247.08263,245.47386,248.56017,00,5938.495,1.1639928,5950.0,1.1378578607264804,1.9393593194968357,0.045942109019763075,out
7411.01,TIC 440001383,3.1551543,2.97,6608.0,11.3807,1438.0,710.749,5808.3,4.11,1.5,2.541349,44.255949,PC,0.1611847905059729,Gaia DR3 386245446858091264,1,Gaia DR3 386245446858091264,,,2.2551174,1.0055301,891.5408,879.7522,908.0183,00,5504.79,0.977071,5504.7900390625,1.5079679647596023,2.6230359114154203,0.04217746988270562,out
7414.01,TIC 127426341,7.899462,1.721,8727.0,11.0515,634.0,26.868,5461.1,4.28,1.17,6.042555,39.108659,PC,0.25,Gaia DR3 379276261123924224,1,Gaia DR3 379276261123924224,5583.0,00000010000009999999999999999999999999999,1.0845625,0.90259606,398.9105,397.08478,401.51047,00,5636.394,0.9145842,5583.0,1.0424721616873918,1.8066688607347186,0.07501784442813686,out
7422.01,TIC 302477411,3.3593261,5.044,4811.0,15.4019,1724.0,1466.55,5547.0,3.69,2.34,41.879119,53.286479,PC,0.1556737013485504,Gaia DR3 453069919605254400,1,Gaia DR3 453069919605254400,,,5.539633,1.4067999,997.42615,980.4374,1014.471,00,6259.165,0.9465488,6259.1650390625,2.2935755694305318,3.858613579061398,0.0491866579067881,out
7423.01,TIC 279871772,2.889977,2.528,466.0,2.56976,1445.0,724.197,5949.0,4.27,1.26,354.282479,66.823475,PC,0.3199999928474426,Gaia DR3 2210399524407478016,1,Gaia DR3 2210399524407478016,5928.0,00000000000009999999900999900999999999999,1.5558432,0.9637962,259.48895,258.36542,260.38806,00,5697.3193,0.89468294,5928.0,1.2313532431663177,2.1007421479261468,0.03922170071369593,out
7424.01,TIC 61520064,3.1271505,2.492,4435.0,6.0926,1255.0,412.075,5414.0,4.49,0.91,25.305352,32.400416,PC,0.2304984554901037,Gaia DR3 303966350346033152,1,Gaia DR3 303966350346033152,,,0.6346086,0.9253789,396.90707,394.61627,399.07983,00,5485.8354,1.0395277,5485.83544921875,0.8005565626621652,1.3937780134583948,0.0407825286527246,out
7427.01,TIC 422707559,3.5254649,1.013,4544.0,14.1926,722.0,45.1515,5366.0,3.98,1.63,355.019701,68.457971,PC,0.0952577929832897,Gaia DR3 2214111853621969792,1,Gaia DR3 2214111853621969792,,,2.5865707,1.078876,614.8384,611.46564,618.8189,00,5879.011,0.99069107,5879.01123046875,1.5907926353058492,2.7198560545456267,0.04649467369549786,out
7429.01,TIC 436875993,4.7117395,2.216,3703.0,10.4295,1077.0,223.364,6134.0,4.06,1.67,42.720863,28.873576,PC,-0.3704468155565902,Gaia DR3 128616991862630784,1,Gaia DR3 128616991862630784,,,3.2867393,1.1536694,885.77,873.78046,901.7775,00,6008.607,1.0322808,6008.60693359375,1.7839771095848465,3.032855339392323,0.05768767833281127,out
