toi,tid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_eqt,pl_insol,st_teff,st_logg,st_rad,ra,dec,tfopwg_disp,fe_h,gaia_source_id
2229.01,TIC 143410850,4.98668,2.267,860.0,5.51463,1196.0,339.923,6046.0,4.06,1.64,294.572181,-46.398078,PC,-0.019999999552965164,Gaia DR3 6660466541962684928
223.01,TIC 326453034,14.445918,1.533311,1273.806981,3.290507,629.4950471,37.1099416,5063.0,4.48439,0.87237,339.677571,-25.631849,FA,-0.11999999731779099,Gaia DR3 6622943959612771200
2234.01,TIC 271491157,2.91615,1.481,2280.0,13.4791,1111.0,253.391,6103.0,3.64,2.69,299.229827,-35.397179,APC,-0.3147834194749478,Gaia DR3 6698329156875576704
2235.01,TIC 267093376,17.14012,1.176,2180.0,8.14257,434.0,5.93171,6378.0,4.1,1.67,41.091524,-74.789817,APC,-0.6060705901649645,Gaia DR3 4640285076076636416
2236.01,TIC 394722182,3.5315897,2.689,7230.0,14.2116,1349.0,551.242,6209.0,4.09,1.62,20.166011,-86.979965,CP,-0.009999999776482582,Gaia DR3 4613145315172329984
2237.01,TIC 389238529,0.49642,0.572,1000.0,5.57222,2018.0,2758.3,7000.0,4.33,1.41,302.999475,-37.561663,FP,0.3799999952316284,Gaia DR3 6694339819451540864
2238.01,TIC 231077395,3.3904897,2.878,260.0,2.40673,1464.0,764.344,6113.8,4.19,1.43,67.657808,-70.35491,PC,0.020500000566244125,Gaia DR3 4655671573080397056
224.01,TIC 70797900,705.5844658,1.9189212,101204.8459939,17.179547,515.743249,16.720729,3689.0,4.78104,0.487,1.977969,-29.979603,APC,-0.22578057646751404,Gaia DR3 2320703325475764864
2240.01,TIC 98494121,3.06555,2.483,2920.0,5.41363,1763.0,1605.05,5285.0,4.7,0.71,290.986777,-36.910419,FP,-0.15000000596046448,Gaia DR3 6742458124775557760
2242.01,TIC 92562123,6.53144,5.713,700.0,6.77621,1485.0,808.553,6037.2,3.66,2.58,315.171774,-35.871099,PC,-0.03999999910593033,Gaia DR3 6775659768161418880
2245.01,TIC 278415929,3.7981107,3.914,750.0,4.13478,1530.0,911.152,5042.0,4.04,1.51,117.281011,-80.893886,PC,0.029999999329447746,Gaia DR3 5206983986192101248
2246.01,TIC 349786918,2.9663437,4.44,206.0,2.02837,1927.0,2291.32,5807.0,4.14,1.59,113.043495,-65.811395,FP,0.07000000029802322,Gaia DR3 5287259433217802752
2248.01,TIC 179580045,62.1624516,4.319,3710.0,10.3408,500.0,10.4285,7546.0,4.24,1.66,80.624017,-70.254329,PC,-0.21382051706314087,Gaia DR3 4657936807635403648
2250.01,TIC 264303333,0.8153098,1.373,189.0,1.19041,2023.0,2785.3,5729.0,4.47487,0.97,296.355007,67.310971,FP,-0.005400000140070915,Gaia DR3 2249081550361956224
2252.01,TIC 233066156,12.379649,3.3314543,711.2691437,8.6993926,1420.5246749,962.3125052,6582.0,3.69,2.7841101,270.277609,61.347153,PC,-0.045099999755620956,Gaia DR3 2158874077364663424
2253.01,TIC 367855829,85.4244796,3.6658465,1134.2233028,4.4208054,463.6093885,10.9176682,5697.0,4.21712,1.29609,276.868143,73.264575,FA,0.006099999882280827,Gaia DR3 2267063410197539584
2254.01,TIC 233688779,26.4579842,3.372,397.0,2.90965,794.0,66.2935,5706.0,4.84423,1.37,275.393588,62.369002,PC,-0.002300000051036477,Gaia DR3 2159889613791668352
2256.01,TIC 262880065,13.961418,4.5539281,792.671126,2.2841549,666.9388481,46.7589836,5270.9,4.438,0.813544,225.315683,40.946827,PC,0.12200000137090683,Gaia DR3 1296939287120546176
2259.01,TIC 219501568,16.5899263,2.1573675,642.4369483,5.4428798,1030.9494518,266.9749353,6690.0,4.1059,1.7449,244.5642,42.62706,PC,0.05999999865889549,Gaia DR3 1382133949166828288
2260.01,TIC 232568235,0.3524597,0.578,305.0,1.76224,1825.0,1844.98,5432.0,4.51,0.9,247.667,49.046789,CP,0.029999999329447746,Gaia DR3 1411414596649598208
2262.01,TIC 165530380,1.4937444,2.044,160.0,1.62102,1956.0,2431.71,6328.0,4.32136,1.28,266.406455,59.514199,PC,0.15000000596046448,Gaia DR3 1434991252684834816
2264.01,TIC 235943205,121.3342908,6.1861599,1830.5369311,4.1767182,373.1040687,4.5797413,6140.0,4.54184,0.957395,295.927746,78.725919,PC,-0.27000001072883606,Gaia DR3 2291700132879691392
2265.01,TIC 310231275,0.8294084,0.5583289,254.6127529,2.4799192,2142.9193755,4983.6132078,5951.67,4.438,1.52424,239.787768,32.395973,PC,-0.05999999865889549,Gaia DR3 1323222253589591296
2266.01,TIC 8348911,2.326343,1.2195051,4153.6144436,1.9763187,502.933455,15.1203939,3244.0,4.97167,0.261162,245.28004,31.577041,CP,0.010999999940395355,Gaia DR3 1319243773843954304
2268.01,TIC 20203297,7.1566025,1.218975,674.5586897,3.1263063,1017.9407073,253.7528508,5910.35,4.35957,1.13489,226.46964,39.636553,PC,0.0989999994635582,Gaia DR3 1295879048673833984
2269.01,TIC 441798995,1.4206036,1.6483243,448.0101837,1.1974247,890.3162916,148.490368,3872.0,4.69525,0.548484,264.147896,77.126216,FA,-0.44999998807907104,Gaia DR3 1657159323811329152
2269.02,TIC 441798995,2.8411415,1.174,530.0,1.42162,682.0,35.9524,3872.0,4.69525,0.55,264.147896,77.126216,PC,-0.44999998807907104,Gaia DR3 1657159323811329152
2269.03,TIC 441798995,10.4029111,1.3721731,824.1851185,1.8465904,458.4764117,10.4421274,3872.0,4.69525,0.548484,264.147896,77.126216,PC,-0.44999998807907104,Gaia DR3 1657159323811329152
2273.01,TIC 142117976,46.5710978,6.1832559,328.3531481,2.1305645,582.409103,27.1915284,6495.0,4.43957,1.15083,81.240221,79.74934,PC,-0.6600000262260437,Gaia DR3 553717633458545920
2274.01,TIC 289164482,2.6796164,0.9028948,827.5423687,1.8334769,771.4561825,83.7078249,3943.0,4.62547,0.63072,277.459311,40.541412,CP,0.11999999731779099,Gaia DR3 2110345512468201344
2274.02,TIC 289164482,1.1188024,1.119,427.0,1.44009,1104.0,247.175,3943.0,4.62547,0.63,277.459311,40.541412,PC,0.11999999731779099,Gaia DR3 2110345512468201344
2275.01,TIC 272679240,20.1546939,1.3244754,1039.4977103,2.3244125,494.4464236,14.1253091,4863.0,4.63136,0.712388,234.512299,69.017531,PC,-0.14000000059604645,Gaia DR3 1647305607978588288
2276.01,TIC 198456933,76.8663962,6.7753035,341.5578492,1.9249103,383.3506039,5.1039406,5482.02,4.5343,0.877042,261.836763,58.214352,PC,-0.10649999976158142,Gaia DR3 1434490695720170496
2279.01,TIC 115623434,3.1434463,1.501,803.0,2.34132,1160.0,301.599,4962.0,4.55115,0.79,255.245795,45.386283,PC,0.25,Gaia DR3 1359544650277694720
228.01,TIC 77044471,2.6865041,2.5524772,12250.4189724,13.7470239,1432.3687809,994.8105653,5738.0,4.23836,1.18274,358.558844,-30.013038,KP,-0.12973353069007781,Gaia DR3 2327000400367097984
2280.01,TIC 115583726,18.6016754,2.3690896,559.9932489,9.1300283,1375.4544745,845.8744041,6175.0,3.37301,3.7007,254.588507,45.936445,PC,0.33000001311302185,Gaia DR3 1359447347793377280
2281.01,TIC 264171144,210.668358,10.3865576,342.5966404,2.8961818,520.2849849,17.3175389,6683.0,4.22146,1.52592,294.390164,66.971432,PC,-0.3458000123500824,Gaia DR3 2248917516970528000
2282.01,TIC 237211410,12.5520766,6.8268193,202.0868952,2.8228669,1203.1992033,495.3032121,7020.0,4.09526,1.84505,294.376052,74.78231,PC,-0.247575301304641,Gaia DR3 2289021202863901568
2283.01,TIC 198211976,0.4018586,1.5779753,111.3648011,0.5525072,1245.4940849,568.7058283,3621.0,4.7197,0.520283,248.333273,63.524496,FA,-0.04780000075697899,Gaia DR3 1628840650220386560
2284.01,TIC 115446313,4.9707023,2.586,487.0,2.38733,1186.0,328.783,6109.0,4.33438,1.21,252.471891,47.316983,FP,-0.2199999988079071,Gaia DR3 1408547306545878272
2285.01,TIC 329148988,27.2672016,2.4164839,1154.3278885,1.5781136,287.0767134,1.6051398,3546.0,4.77262,0.460014,332.563264,58.706093,CP,0.07199999690055847,Gaia DR3 2199658670194983040
2286.01,TIC 237201858,179.4031712,10.7569968,618.5780905,3.7472354,434.6883098,8.4378703,6863.0,4.27882,1.4648,292.823315,72.538317,PC,-0.029999999329447746,Gaia DR3 2263999689766075520
2287.01,TIC 160077104,11.8120707,3.3324162,189.027556,1.7481305,898.9288685,154.3200348,6037.0,4.32817,1.20105,222.75079,85.895391,PC,-0.05999999865889549,Gaia DR3 1727571606074274560
2288.01,TIC 462615350,8.9172211,2.6426767,2147.0816912,2.7931797,518.7006367,17.1075621,4066.0,4.67766,0.605243,251.11918,60.086043,PC,-0.26339998841285706,Gaia DR3 1624286610496481024
2289.01,TIC 82452140,63.39545,5.1295954,851.8694759,3.3507179,453.9864688,10.0390505,5717.0,4.43377,1.0149601,255.097557,39.73025,PC,-0.05000000074505806,Gaia DR3 1353631412319001600
229.01,TIC 120610833,3.1260778,1.7185367,11383.7527081,10.9257115,1085.5253926,328.1564535,5100.0,4.4651,0.874706,5.237757,-35.998465,KP,0.4300000071525574,Gaia DR3 2308834780352875904
2290.01,TIC 321688498,0.3862197,0.9122445,437.6381201,1.1988782,1386.5985937,873.6229278,3863.0,4.67991,0.566304,321.599582,68.640531,PC,-0.032999999821186066,Gaia DR3 2222440310603730944
2291.01,TIC 236934937,9.405877,1.5560322,1425.9330181,1.977596,451.5202868,9.8226818,3869.0,4.75875,0.475701,304.299053,65.871559,PC,-0.48561230884398965,Gaia DR3 2245012120388954112
2292.01,TIC 236934268,7.0767314,2.444,630.0,2.4422,894.0,106.205,5781.0,4.45679,1.0,304.266636,65.153844,PC,0.05999999865889549,Gaia DR3 2244909075533103488
2294.01,TIC 284361752,340.3877311,9.2318877,718.3774619,3.6888424,314.1604363,2.3021148,6424.0,4.33722,1.27808,288.108567,54.640427,PC,-0.03999999910593033,Gaia DR3 2140545596488111360
2295.01,TIC 48018596,60.06632,2.409,990.0,7.64759,709.0,42.0912,5660.0,4.10485,1.47,281.576196,50.492466,PC,0.3160000145435333,Gaia DR3 2144184945615891712
2296.01,TIC 165554103,139.2632286,15.5650549,403.2688035,1.8388146,315.0609123,2.3286226,5373.01,4.49164,0.90717,266.931576,55.872814,PC,-0.210999995470047,Gaia DR3 1418435047111991936
2297.01,TIC 233500935,22.048775,3.8087167,540.6928554,1.9509885,504.6753756,15.3309639,4836.0,4.53282,0.794435,250.739892,76.449587,PC,0.2800000011920929,Gaia DR3 1704917234135541760
230.01,TIC 160074939,13.340145,4.611198,589.893526,3.929267,1032.1480322,268.2186408,6467.0,4.16063,1.57943,346.319169,-36.945639,FA,0.09298053407143175,Gaia DR3 6552981691139772160
2300.01,TIC 280031353,4.8566656,2.585881,1163.8416088,3.2987328,933.2585799,179.2788125,5607.0,4.63178,0.796892,297.416187,68.883354,PC,0.05730000138282776,Gaia DR3 2250961264271388672
2300.02,TIC 280031353,15.4432661,3.8493075,4652.019556,5.7063938,634.6510571,38.3407878,5607.0,4.63178,0.796892,297.416187,68.883354,PC,0.05730000138282776,Gaia DR3 2250961264271388672
2301.01,TIC 283829553,6.0541622,4.592,255.0,4.01623,2872.0,11299.9,6187.0,4.09624,1.61,228.568622,51.468846,PC,-0.10999999940395355,Gaia DR3 1598781789022822400
2302.01,TIC 144000801,1.3103832,1.6240216,3904.2824741,9.8603222,1480.1291921,1134.2779729,5228.0,4.45189,0.928507,336.279186,-52.536671,APC,0.2800000011920929,Gaia DR3 6510393688787302784
2303.01,TIC 197959526,0.7196291,1.474746,4971.1456595,12.2917419,2797.5117326,14474.6698966,6454.0,4.3,1.69458,348.296702,-53.832813,FP,0.25,Gaia DR3 6500411184062140928
2304.01,TIC 70420766,9.4070515,2.6715391,967.7626685,3.9938238,1001.354025,237.6137635,6223.0,4.33525,1.2331001,339.436261,-30.608282,PC,0.03999999910593033,Gaia DR3 6607957650486030208
2305.01,TIC 232079930,0.918902,1.781955,6718.8492909,15.2109193,1958.3065353,3475.7112909,5382.0,4.4,1.1659,29.608056,-66.339155,APC,0.2709999978542328,Gaia DR3 4698206042957553024
2306.01,TIC 147284470,2.9905745,2.0941681,11083.8941211,13.2344892,1302.3502129,679.8798081,5535.6,4.4,1.10305,324.800775,-44.375271,PC,-0.08386940586995417,Gaia DR3 6565632603211223808
2307.01,TIC 270219048,2.6820061,1.8238879,8514.9665485,14.1985341,1444.2022665,1028.0946298,5465.0,4.4,1.285,330.135944,-29.148589,PC,0.5099999904632568,Gaia DR3 6616873345462433152
2308.01,TIC 234489976,3.86866,2.3101443,8058.0771611,13.9784675,1418.9101379,957.9449856,6373.5,4.2,1.3337801,8.980505,-64.722442,PC,0.02765991998244255,Gaia DR3 4708194728138803584
2309.01,TIC 328012209,20.2656358,6.4172007,802.3053384,4.03042,822.6676779,108.2477155,6276.1,4.25063,1.37617,2.944822,-68.57012,PC,-0.009999999776482582,Gaia DR3 4706313876060334720
231.01,TIC 204376737,3.3610013,2.5685869,24081.7810523,12.7400071,1036.7433695,273.0272959,5375.0,4.49371,0.817705,348.157128,-22.674125,KP,-0.23999999463558197,Gaia DR3 2385171398768647552
2314.01,TIC 355446093,15.937546,4.5395335,4172.2924827,11.9220549,934.5436034,180.2682649,6093.1,4.1,1.55033,350.869745,-52.175942,PC,0.02426508441567421,Gaia DR3 6501410262175066368
2315.01,TIC 302333151,1.440707,1.8086852,4514.4039925,9.984491,1826.3371679,2629.3283978,5941.2,4.3,1.1648901,320.524083,-27.554409,APC,0.029999999329447746,Gaia DR3 6789726129652059392
2316.01,TIC 61980227,3.0958985,1.8584684,10354.9916952,19.2443952,1515.409487,1246.3528431,6764.0,4.3,1.25844,335.53692,-30.763927,FP,-0.6001782577062769,Gaia DR3 6614188514161182464
2319.02,TIC 349488688,11.6207544,5.6290584,486.0090375,3.207554,1003.1064616,239.281495,6329.0,4.24509,1.39619,253.784885,20.491524,KP,-0.17000000178813934,Gaia DR3 4564566554995619072
232.01,TIC 402026209,1.3382314,2.1560676,27137.0920051,14.8542602,1497.5477444,1188.6218545,5436.0,4.46024,0.894974,353.562915,-42.061779,KP,-0.05999999865889549,Gaia DR3 6535499658122055552
2321.01,TIC 138126035,716.3497402,3.612,867.0,2.90826,101.0,0.0174179,5645.84,4.46148,0.97,196.736409,16.54934,PC,-0.10300000011920929,Gaia DR3 3936692054860760320
2322.01,TIC 300812741,20.2254946,2.2719961,712.14897,1.9090249,458.0310383,10.4016117,4465.0,4.6,0.697547,116.973103,-71.001967,PC,0.12485807990075529,Gaia DR3 5264331179802870016
2322.02,TIC 300812741,11.3071786,2.824,264.0,1.02968,581.0,18.9311,4465.0,4.6,0.7,116.973103,-71.001967,PC,0.12485807990075529,Gaia DR3 5264331179802870016
2323.01,TIC 293527670,0.98656,0.724,390.0,3.78687,1363.0,574.294,5522.0,3.99,1.64,352.192845,-76.636896,FP,0.30000001192092896,Gaia DR3 6377487609439349888
2324.01,TIC 69819610,1.0361758,2.93,348.0,2.62395,3265.0,18869.1,6413.0,4.2,1.5,337.887071,-23.16505,PC,-0.38999998569488525,Gaia DR3 6627287747801625600
2327.01,TIC 177308364,82.7899763,5.8475847,1017.8544172,3.1369358,406.5961278,6.459129,6115.0,4.5616,0.957772,103.422149,-73.075713,PC,0.10670000314712524,Gaia DR3 5262401743054129280
2328.01,TIC 394287035,17.1019622,3.357,11430.0,10.1067,589.0,20.0982,5302.3,4.4,0.93,31.690742,-81.247376,CP,0.09000000357627869,Gaia DR3 4619939536821435904
2329.01,TIC 238920875,6.5346715,3.304,6370.0,10.7773,925.0,121.853,5424.0,3.35,1.33,94.278691,-52.338502,PC,0.38999998569488525,Gaia DR3 5549014217908608512
233.01,TIC 415969908,11.6700285,2.0534143,2783.7905216,2.0205499,361.1637726,4.0210338,3644.0,4.79912,0.380272,343.708612,-18.912445,PC,-0.27399998903274536,Gaia DR3 2402715141877299584
233.02,TIC 415969908,7.2011383,2.1444681,1662.8398306,1.7056002,424.2232195,7.6541813,3644.0,4.79912,0.380272,343.708612,-18.912445,PC,-0.27399998903274536,Gaia DR3 2402715141877299584
2330.01,TIC 180991313,2.2088214,2.544,7770.0,11.6656,1586.0,1052.08,5960.4,4.27,1.26,172.858645,-41.689518,KP,0.09631401300430298,Gaia DR3 5382697351745548416
2331.01,TIC 168751223,4.7150942,2.436,7460.0,7.48939,919.0,118.46,3798.0,4.67,0.57,62.671535,-32.99244,PC,0.21799999475479126,Gaia DR3 4882775459275700224
2332.01,TIC 286000547,7.4972297,3.589,14480.0,11.9137,964.0,143.814,5596.2,4.43,1.0,139.741548,-15.30808,PC,0.11682121455669403,Gaia DR3 5683392719420095104
2334.01,TIC 200743403,7.9980831,3.047,3960.0,10.9403,875.0,97.3629,5556.0,3.97,1.7,49.154193,-48.107918,PC,0.23999999463558197,Gaia DR3 4749948437389124096
2335.01,TIC 160003961,1.4492052,1.104,1200.0,6.15666,1350.0,551.777,6004.9,4.39,1.12,50.826623,-40.453518,APC,-0.4585503962516899,Gaia DR3 4852751438852929920
2336.01,TIC 88902249,7.7119842,4.058,3176.0,10.7188,1340.0,536.15,6458.0,4.03,1.83,230.230416,-33.69246,CP,0.09000000357627869,Gaia DR3 6206457922905803392
2338.01,TIC 24358417,22.6539607,3.468,11530.0,12.2765,537.0,13.8485,5523.0,4.33,1.12,81.344582,-34.668249,CP,0.20000000298023224,Gaia DR3 4822916912388338176
2339.01,TIC 279514271,9.7728388,7.4907772,2279.7003176,12.0232332,1297.9266601,670.6896654,5636.8,3.66,2.43731,105.762026,-55.368285,PC,0.005723319947719574,Gaia DR3 5491039615475271808
234.01,TIC 12423815,2.8392793,1.4011791,35229.7098319,10.4761821,662.6197999,45.5594673,3642.0,4.438,0.54933,2.568852,-26.282408,PC,0.4090000092983246,Gaia DR3 2335244779070099200
2340.01,TIC 29959761,1.6471574,1.033,3880.0,6.06894,1215.0,362.237,5027.0,4.64,0.73,42.261441,-16.557655,FP,-0.5,Gaia DR3 5156648751892607488
2341.01,TIC 100267480,0.87741,0.472,12050.0,8.59148,630.0,26.3008,3495.0,4.64,0.62,306.843521,-53.220653,FP,-0.7589031692440205,Gaia DR3 6474214430473957504
2342.01,TIC 100589632,3.9471567,1.699,1880.0,3.86968,809.0,71.367,4794.0,4.47,0.84,86.458859,-32.947641,FP,0.23999999463558197,Gaia DR3 2901055107695660928
2343.01,TIC 166834768,3.2553185,2.061,1920.0,6.72917,1215.0,362.749,5927.0,4.28,1.25,58.616173,-31.344895,PC,0.44999998807907104,Gaia DR3 4886744009056642304
2344.01,TIC 311179742,8.3129806,4.171,2680.0,10.7065,1094.0,237.935,5929.0,3.86,2.03,257.715033,-75.729992,PC,0.05999999865889549,Gaia DR3 5801881796149922304
2345.01,TIC 91555165,1.0526157,1.5288415,358.5076064,1.4203085,1314.8062038,706.2654804,4621.0,4.54,0.758575,43.884794,-34.977975,PC,-0.10000000149011612,Gaia DR3 5049575943053753088
2345.02,TIC 91555165,42.1289893,4.6130523,961.655867,2.3404732,384.3775426,5.1588515,4621.0,4.54,0.758575,43.884794,-34.977975,PC,-0.10000000149011612,Gaia DR3 5049575943053753088
2346.01,TIC 317483660,3.3311975,3.705,12390.0,14.877,1715.0,1437.43,6605.0,4.33,1.33,88.092907,-13.372469,PC,0.20000000298023224,Gaia DR3 2996776253547606656
2347.01,TIC 301343785,1.1736318,1.397,1470.0,8.1147,1735.0,1505.41,6033.7,3.92,1.93,52.487605,-0.904217,APC,-0.6600000262260437,Gaia DR3 3263267772989508608
2348.01,TIC 317019074,1.2043785,1.047,1170.0,4.985,1613.0,1124.6,6595.0,4.3,1.38,86.254678,-13.326617,PC,-0.05283618320426964,Gaia DR3 2996944650624857472
2349.01,TIC 405452527,11.5738497,6.656,18730.0,22.4042,1060.0,210.056,5782.0,4.04,1.61,143.259339,-13.830634,APC,0.47999998927116394,Gaia DR3 5689821044216119296
2350.01,TIC 47601197,8.6251769,2.704,1690.0,7.55444,993.0,161.98,5484.0,4.35,1.08,97.408122,-21.994385,PC,0.3400000035762787,Gaia DR3 2937147543250978944
2350.02,TIC 47601197,4.8714085,2.643,1180.0,3.8394,1205.0,350.476,5484.0,4.35,1.08,97.408122,-21.994385,PC,0.3400000035762787,Gaia DR3 2937147543250978944
2351.01,TIC 290036495,5.2524792,1.828,23400.0,20.7884,944.0,132.072,5728.0,4.24,1.27,192.661632,-14.565099,APC,-0.40233721847410364,Gaia DR3 3525331666481455488
2352.01,TIC 32925763,1.6804461,1.099,2020.0,5.37039,1496.0,833.25,5695.0,4.41,1.04,87.373285,-25.375613,PC,0.03999999910593033,Gaia DR3 2914304467626643840
2353.01,TIC 177079323,5.7517969,3.0489623,701.5728877,6.2303216,1534.0120939,1308.6880472,6510.3,3.97,1.97616,103.245394,-67.53926,PC,-0.6700000166893005,Gaia DR3 5281608458846404608
2354.01,TIC 219766989,0.5109902,0.709,2720.0,9.54792,2222.0,4048.85,6095.0,4.13,1.53,192.32172,-21.333033,FP,0.029999999329447746,Gaia DR3 3502630870240466560
2355.01,TIC 124515764,1.2709769,2.335,1400.0,4.10761,2228.0,4096.84,6296.0,4.39,1.17,199.021029,-33.76396,PC,-0.03364856877064584,Gaia DR3 6167531118175484416
2356.01,TIC 30947715,3.66275,3.096,970.0,3.52758,1473.0,782.333,6150.0,4.33,1.22,79.61789,-28.00593,PC,0.3400000035762787,Gaia DR3 2955014224944791296
2357.01,TIC 124206468,7.0924883,2.869,5540.0,12.2608,1047.0,200.057,6493.0,4.17,1.58,197.200536,-31.499464,PC,0.18000000715255737,Gaia DR3 6180846375787314304
2358.01,TIC 124095888,1.1258127,0.374,1440.0,13.1558,1361.0,570.852,6423.0,4.36,1.24,196.285834,-31.985378,FP,-0.18000000715255737,Gaia DR3 6180723574082338560
2359.01,TIC 436102447,5.1858,7.191,4550.0,18.5118,1802.0,1753.41,6130.0,3.64,2.7,83.818664,6.587708,PC,-0.20000000298023224,Gaia DR3 3333179085971026304
236.01,TIC 9727392,4.534451,4.936391,23574.842911,23.183789,1435.559122,1003.7032593,6421.5,4.19,1.47459,358.444734,-10.884958,FP,-0.2836779118507412,Gaia DR3 2434381179836445952
2360.01,TIC 31656385,22.84518,7.215,9210.0,15.1752,862.0,91.9765,5963.1,4.08,1.57,46.659674,-66.007932,FP,0.5299999713897705,Gaia DR3 4671762272913404160
2361.01,TIC 204671232,8.71546,3.934,12010.0,12.1387,888.0,103.489,5395.0,4.36,1.06,184.982551,-27.284837,PC,0.49000000953674316,Gaia DR3 3475852161467672704
2362.01,TIC 302924206,6.9444047,2.7056073,5264.9280735,13.4708551,1174.4675265,449.6608267,6104.5,4.19,1.41945,34.954262,-62.503817,PC,-0.17575374245643616,Gaia DR3 4701294983436539776
2363.01,TIC 445456888,5.5436298,3.879,5400.0,13.5659,1434.0,702.661,6510.0,4.05,1.81,112.875366,-52.985887,PC,-0.48908233699316384,Gaia DR3 5492460085718179584
2364.01,TIC 39414571,4.0197555,2.688,9750.0,9.57594,1062.0,211.813,5216.0,4.44,0.94,89.130026,-5.01203,CP,0.36000001430511475,Gaia DR3 3022644120017418496
2365.01,TIC 344085117,0.659752,0.6731474,1138.1047916,4.3019481,2343.7030204,7130.6861294,5832.0,4.26,1.25112,108.017449,-50.247778,FP,0.47999998927116394,Gaia DR3 5505199886430101888
2366.01,TIC 39218269,17.1869882,3.845,3130.0,12.9307,874.0,97.2728,6049.7,3.87,2.05,88.505022,-3.639907,APC,-0.3784210634560591,Gaia DR3 3023791185522078592
2367.01,TIC 441159680,5.74984,3.734,17690.0,14.4892,1186.0,329.499,6046.0,4.42,1.08,333.111347,-26.92637,PC,0.1082480177283287,Gaia DR3 6619049042750403584
2368.01,TIC 401125028,5.1750108,2.0076562,13020.075325,11.4726621,910.9289033,162.7267425,5177.0,4.48,0.892685,134.957623,-48.488493,CP,0.5600000023841858,Gaia DR3 5325498111172934784
