,koi_period,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,koi_smet,ExoplanetCandidate
8597,1.015044104,10.994,158.2,1.98,1979.0,3627.61,5910.0,4.318,1.124,-0.14,0
8598,3.711013336,3.31024,24989.0,55.69,1436.0,1003.75,6338.0,4.256,1.247,-0.34,0
8599,2.97606298,4.124,72.2,5.65,2615.0,11065.06,5321.0,3.158,6.669,0.07,0
8600,2.97586085,4.513,105.9,0.85,1135.0,392.05,5481.0,4.508,0.835,-0.22,0
8601,14.658013949,3.03316,129640.0,121.59,855.0,126.35,5146.0,3.986,1.626,0.14,0
8602,18.839487435,5.62797,182720.0,45.2,734.0,68.54,6208.0,4.454,1.024,-0.12,0
8603,0.555973803,1.271,75.3,1.9,3049.0,20544.64,5445.0,3.776,2.117,-0.46,0
8604,4.426344495,5.84235,276140.0,78.3,1316.0,709.74,6228.0,4.277,1.226,-0.2,0
8605,0.957823876,3.7232,104690.0,110.91,2649.0,11612.14,5908.0,3.865,2.033,-0.28,0
8606,5.024768971,3.82433,53046.0,42.15,1159.0,425.9,6322.0,4.444,0.989,-0.44,0
8607,30.960216668,15.4308,340410.0,62.08,527.0,18.3,5291.0,4.423,0.926,0.06,0
8608,2.470283788,7.8391,193830.0,157.82,2657.0,11792.22,7823.0,3.885,2.675,0.07,0
8609,1.23516416,4.713,64.6,0.92,1866.0,2861.14,6249.0,4.428,1.076,-0.04,0
8610,1.23513471,5.44,42.8,0.7,1743.0,2172.96,5930.0,4.436,0.997,-0.1,0
8611,0.8903331,2.643,134.1,20.96,5714.0,251387.46,4981.0,2.437,18.374,0.07,0
8612,20.000242814,5.0042,13138.0,21.57,746.0,73.09,6373.0,4.438,1.047,-0.24,0
8613,10.217121652,4.35647,205220.0,81.1,994.0,230.53,5931.0,4.196,1.349,0.0,0
8614,0.618060842,1.892,25.1,0.51,1854.0,2791.09,5339.0,4.503,0.793,-0.38,0
8615,0.759764419,5.72501,393270.0,138.54,2715.0,12833.03,5807.0,3.93,1.909,-0.02,0
8616,2.6528082,2.297,153.1,1.17,1280.0,633.57,5778.0,4.48,0.935,-0.06,1
8617,21.539269242,5.32432,143750.0,53.0,674.0,48.89,6136.0,4.487,0.933,-0.36,0
8618,5.270733213,2.7822,293640.0,37.93,693.0,54.59,4348.0,4.601,0.678,0.07,0
8619,2.43135542,1.401,123.6,1.07,1422.0,965.4,6231.0,4.488,0.955,-0.32,1
8620,12.4232158,17.67,261.5,1.3,685.0,51.91,5497.0,4.577,0.809,-0.1,0
8621,4.3206933,50.68,147.9,1.66,1205.0,499.09,6225.0,4.45,1.031,-0.12,0
8622,16.486796364,7.06797,48943.0,46.92,1053.0,290.46,6020.0,3.86,2.097,-0.24,0
8623,5.7768734,5.762,71.0,3.13,1399.0,905.0,5473.0,3.796,2.162,-0.28,0
8624,20.148807707,8.52557,526950.0,68.52,631.0,37.55,5547.0,4.447,0.918,-0.1,0
8625,0.687772143,2.56725,40368.0,46.27,2097.0,4569.67,5885.0,4.413,0.933,-0.52,0
8626,0.843651274,2.80468,305450.0,39.98,1553.0,1371.12,5220.0,4.578,0.695,-0.64,0
8627,1.142946648,3.40234,412550.0,43.5,1293.0,660.96,5058.0,4.651,0.608,-0.98,0
8628,7.217010987,4.4215,78714.0,89.71,1096.0,341.36,6047.0,4.246,1.211,-0.32,0
8629,9.72869627,5.628,252.2,42.47,1126.0,379.75,6881.0,4.301,1.351,-0.04,0
8630,0.566791802,2.2,49.3,0.66,2040.0,4113.39,5691.0,4.544,0.887,0.07,0
8631,2.245738777,8.61629,483490.0,99.05,1737.0,2156.25,6508.0,4.287,1.312,-0.06,0
8632,2.24572117,3.88,48.2,0.74,1479.0,1131.64,6158.0,4.455,1.026,-0.06,0
8633,0.566801906,1.626,89.7,0.55,1344.0,774.11,4208.0,4.662,0.583,-0.36,0
8634,2.316171991,4.03025,251480.0,49.53,1288.0,651.03,5932.0,4.58,0.795,-0.54,0
8635,12.54474243,1.24,263.1,1.88,840.0,117.9,5767.0,4.316,1.159,0.14,1
8637,0.566810701,6.19,200.0,1.49,1921.0,3220.92,5593.0,4.584,0.752,-0.5,0
8638,0.566813319,3.752,129.1,23.19,2313.0,6742.52,6108.0,4.466,1.03,0.07,0
8639,28.787257509,13.953,49618.0,91.26,971.0,210.02,5154.0,3.461,3.981,0.08,0
8640,0.835315046,2.45449,16876.0,30.54,1490.0,1160.98,5009.0,4.584,0.69,-0.46,0
8641,3.07551068,1.683,46.1,0.84,1389.0,879.95,5763.0,4.256,1.242,0.12,1
8642,26.0164225,4.1768,41109.0,61.04,755.0,76.63,6287.0,4.231,1.28,-0.34,0
8643,6.29340543,3.024,96.4,1.08,1072.0,312.61,6214.0,4.442,1.076,0.07,1
8644,593.19521,25.65,227.3,1.63,234.0,0.71,6103.0,4.391,1.03,-0.34,0
8645,0.706430188,1.301,50.8,0.41,1473.0,1116.9,5037.0,4.689,0.568,-1.38,0
8646,7.7021729,3.987,74.6,0.85,888.0,147.24,5618.0,4.449,0.969,0.12,1
8647,0.78430061,2.952,254.7,1.14,1566.0,1416.91,5176.0,4.589,0.681,-0.66,0
8648,2.665875491,7.59461,161390.0,67.43,1502.0,1199.89,6234.0,4.351,1.159,-0.02,0
8649,2.6658312,5.771,40.8,0.99,1663.0,1807.48,6276.0,4.17,1.353,-0.42,0
8650,1.5765874,15.18,29.2,15.68,2946.0,17781.51,6742.0,3.688,3.138,-0.14,0
8651,2.52557582,2.32,35.4,0.62,1364.0,818.81,5821.0,4.421,1.036,0.12,1
8652,8.2927558,4.784,103.3,1.01,927.0,174.36,6146.0,4.497,0.943,-0.26,1
8653,22.786522,2.197,228.3,1.45,661.0,45.26,6146.0,4.497,0.943,-0.26,1
8654,28.027891356,17.3269,243230.0,31.3,440.0,8.86,5231.0,4.721,0.544,-2.5,0
8655,2.028512246,5.00309,121560.0,50.28,1542.0,1333.24,6105.0,4.412,1.025,-0.24,0
8656,1.33256167,3.743,59.5,0.63,1326.0,727.84,4895.0,4.502,0.828,0.26,0
8657,1.332567821,3.4844,31.0,0.96,2395.0,7802.17,6600.0,4.047,1.681,-0.4,0
8658,1.332545609,3.997,278.2,28.37,5080.0,157611.61,5154.0,2.435,16.486,-0.5,0
8659,1.33256256,3.088,174.9,16.03,4529.0,99175.88,4601.0,2.321,12.581,-0.22,0
8660,1.33258981,3.987,78.4,0.67,1369.0,832.33,5309.0,4.595,0.763,-0.16,0
8661,1.33258375,4.081,60.9,0.84,1727.0,2096.92,6108.0,4.471,0.997,-0.08,0
8662,8.9648813,61.23,454.5,28.97,1040.0,276.3,6543.0,4.382,1.159,-0.16,0
8663,1.284241817,1.965,166.5,1.18,1623.0,1643.57,5849.0,4.517,0.919,-0.02,1
8664,2.161583501,4.0537,50163.0,29.61,1646.0,1741.01,5888.0,4.167,1.219,-0.62,0
8665,8.7396758,3.866,1431.0,3.29,577.0,26.17,4406.0,4.643,0.628,-0.24,1
8666,0.535493486,2.57,54.0,1.42,3181.0,24045.87,6328.0,4.035,1.864,0.08,0
8667,15.9474242,1.127,191.7,1.21,670.0,47.65,5472.0,4.44,0.877,-0.3,1
8668,24.261683827,7.1617,192280.0,58.48,659.0,44.55,6151.0,4.473,0.983,-0.18,0
8669,32.532521502,13.3991,83468.0,24.35,535.0,19.39,5845.0,4.558,0.838,-0.28,0
8670,50.0122,3.426,210.4,1.2,432.0,8.23,5357.0,4.503,0.814,-0.26,1
8671,4.627775175,3.4079,5675.1,32.62,1039.0,275.68,5845.0,4.541,0.874,-0.16,0
8672,28.7850347,2.102,102.9,2.5,993.0,229.66,6581.0,3.824,2.42,-0.16,0
8673,5.60682001,2.714,150.7,1.04,942.0,186.43,5699.0,4.553,0.853,-0.1,1
8674,6.096030635,18.4531,901660.0,406.97,1925.0,3246.2,7598.0,3.867,2.692,0.06,0
8675,31.953038766,8.0461,17703.0,47.96,864.0,131.55,5524.0,3.693,2.734,-0.12,0
8676,5.9371708,4.954,157.1,1.17,945.0,188.41,5475.0,4.426,0.923,-0.12,0
8677,0.577844035,4.291,320.4,18.93,1980.0,3647.63,5693.0,4.57,0.816,-0.24,0
8678,2.630090609,13.6817,516930.0,83.5,1551.0,1371.02,6315.0,4.292,1.108,-0.76,0
8679,43.204596783,15.0402,202490.0,43.15,519.0,17.15,6003.0,4.507,0.932,-0.14,0
8680,1.75147897,7.89,76.7,1.8,2340.0,7086.5,6823.0,4.04,2.037,0.36,0
8681,3.17796408,0.542,47.7,0.74,1034.0,270.25,5061.0,4.488,0.841,0.1,1
8682,3.66520844,3.308,65.8,0.82,1168.0,439.57,5579.0,4.389,1.029,0.14,1
8683,3.05293416,2.155,227.5,1.18,1047.0,284.82,5311.0,4.588,0.788,-0.04,1
8684,12.834857,2.092,293.9,1.73,755.0,76.96,5492.0,4.389,1.016,0.16,1
8685,36.2530992,4.73,152.1,1.43,582.0,27.17,6002.0,4.424,1.081,0.2,1
8686,4.02321842,2.162,81.2,0.48,747.0,73.5,4671.0,4.721,0.528,-1.3,1
8687,7.5017934,4.271,134.8,1.32,1046.0,283.25,6321.0,4.417,1.125,0.07,1
8688,0.912351255,1.072,111.8,1.46,1840.0,2705.58,5481.0,4.369,1.036,0.16,1
8689,12.4701111,3.616,89.7,2.06,1074.0,313.87,5623.0,3.877,2.109,0.16,1
8690,3.495457889,6.9796,114620.0,84.49,2051.0,4186.71,8529.0,4.249,1.558,-0.42,0
8691,5.8229815,2.8,281.6,1.36,914.0,165.12,5704.0,4.575,0.804,-0.3,1
8692,4.01668015,2.2828,38007.0,22.11,1016.0,252.13,5448.0,4.497,0.794,-0.5,0
8693,1.89134156,5.891,68.4,0.99,1673.0,1856.23,6387.0,4.41,1.105,-0.12,0
8694,2.881100027,9.43866,662830.0,446.29,2946.0,17809.19,8104.0,3.675,3.369,-0.34,0
8695,0.806277023,7.275,70.8,0.89,2046.0,4119.09,6122.0,4.471,0.996,-0.1,0
8696,0.513482156,2.732,91.6,0.83,2072.0,4335.56,5495.0,4.495,0.882,-0.02,0
8697,225.66716,16.6,342.9,1.94,331.0,2.82,6363.0,4.444,1.035,-0.26,0
8698,4.24748886,3.053,121.0,1.01,1079.0,319.94,5807.0,4.524,0.922,0.07,0
8699,1.000012952,1.221,36.0,2.12,2858.0,15781.19,5176.0,3.534,3.605,0.12,0
8700,0.878803439,2.74503,410720.0,51.97,1347.0,775.9,4524.0,4.566,0.737,0.24,0
8701,1.560158562,3.4248,240160.0,45.91,1223.0,530.79,4926.0,4.548,0.749,-0.12,0
8702,34.188302705,3.01179,118440.0,74.5,660.0,44.91,5757.0,4.134,1.345,-0.24,0
8703,8.65303996,1.091,497.0,1.88,764.0,80.51,5301.0,4.528,0.84,0.06,0
8704,8.65311903,1.273,206.8,0.85,493.0,13.95,3929.0,4.705,0.55,-0.1,0
8705,12.4253812,19.781,115.3,1.14,823.0,108.46,5925.0,4.412,1.066,0.12,0
8706,12.42555999,28.083,2964.8,4.72,599.0,30.49,4922.0,4.576,0.704,-0.32,0
8707,12.4257442,29.122,936.0,8.43,1551.0,1369.63,8691.0,4.072,2.193,0.07,0
8708,12.4254241,24.98,378.9,2.17,755.0,76.9,5853.0,4.529,0.895,-0.1,0
8709,2.991884392,7.5583,123880.0,40.11,1486.0,1154.88,6596.0,4.4,1.094,-0.42,0
8710,1.795273026,7.3232,125420.0,55.26,1642.0,1714.88,6363.0,4.456,1.012,-0.32,0
8711,0.755109271,2.619,23.2,0.47,1961.0,3494.52,5606.0,4.39,0.962,-0.22,0
8712,0.755101141,3.371,76.7,0.19,680.0,50.92,3256.0,5.071,0.207,0.0,0
8713,1.75251585,3.489,125.9,1.02,1447.0,1035.27,5952.0,4.554,0.844,-0.36,0
8714,1.752450163,3.0255,55.5,0.79,1552.0,1372.36,5779.0,4.364,0.99,-0.38,0
8715,8.27923132,2.355,164.9,1.08,815.0,104.49,5631.0,4.557,0.847,-0.06,0
8716,2.212877035,4.66961,376200.0,69.18,1507.0,1221.98,6153.0,4.405,1.0,-0.46,0
8717,0.845097627,1.873,86.5,0.78,1584.0,1496.92,5252.0,4.593,0.783,0.07,0
8718,17.445640466,6.08966,334160.0,63.46,682.0,51.15,5759.0,4.481,0.945,0.02,0
8719,14.313157391,8.90236,21567.0,34.98,1144.0,404.48,5750.0,3.703,2.379,-0.7,0
8720,0.676990194,1.69459,20506.0,37.5,1919.0,3192.15,5813.0,4.568,0.816,-0.34,0
8721,0.515875396,1.21,1773.0,7.22,3189.0,24441.1,7229.0,4.278,1.38,-0.34,0
8722,2.83401711,5.938,84.2,0.93,1381.0,859.57,6247.0,4.458,1.002,-0.24,0
8723,0.566803996,3.399,141.6,0.64,1350.0,786.1,4373.0,4.722,0.544,-0.66,0
8725,0.566799927,4.71,145.1,0.77,1649.0,1738.27,5092.0,4.671,0.645,-0.52,0
8726,0.566786121,3.404,81.8,0.79,1984.0,3678.65,5603.0,4.556,0.846,-0.04,0
8727,0.56679797,4.503,72.6,0.65,1799.0,2467.38,5230.0,4.594,0.777,0.0,0
8728,0.566802891,1.861,49.2,1.29,3111.0,22107.66,6487.0,4.08,1.748,-0.04,0
8729,0.576732089,1.856,35.4,0.43,1537.0,1316.33,4524.0,4.576,0.717,0.12,1
8730,1.01884975,3.233,30.9,0.47,1754.0,2238.64,6068.0,4.568,0.829,-0.5,0
8731,10.9279755,2.486,71.5,0.81,834.0,114.42,6045.0,4.494,0.955,-0.12,1
8732,32.440339204,4.50984,287600.0,44.56,448.0,9.52,5081.0,4.578,0.696,-0.5,0
8733,0.552141897,4.985,105.6,10.04,2206.0,5602.43,5952.0,4.486,0.904,-0.36,0
8734,2.62387291,4.61248,232470.0,74.23,1790.0,2430.91,6728.0,4.206,1.46,-0.26,0
8735,0.75509861,2.6423,60334.0,60.74,2359.0,7285.15,6038.0,4.206,1.213,-0.54,0
8736,3.671661096,4.29947,129240.0,105.82,1967.0,3539.43,7343.0,4.02,1.94,-0.42,0
8737,22.673145675,6.6324,65411.0,30.92,684.0,51.67,5619.0,4.269,1.153,-0.02,0
8738,0.50948306,3.14,74.6,1.22,3024.0,19778.63,6344.0,4.091,1.39,-0.9,0
8739,17.329965871,8.43812,252720.0,42.58,548.0,21.34,5079.0,4.588,0.683,-0.56,0
8740,1.890227354,3.855,112260.0,42.05,1236.0,551.66,5356.0,4.589,0.78,-0.12,0
8741,1.387206724,3.82527,151430.0,103.41,2619.0,11126.98,7207.0,4.06,1.894,-0.16,0
8742,1.38718209,2.595,45.5,0.68,1707.0,2011.41,6122.0,4.471,0.996,-0.1,0
8743,35.026564845,2.90121,120250.0,34.88,489.0,13.56,5546.0,4.575,0.81,-0.14,0
8744,7.918267,3.478,83.7,0.93,953.0,195.36,5966.0,4.418,1.016,-0.14,1
8745,3.138580493,4.16343,233340.0,59.24,1281.0,635.61,5593.0,4.311,1.083,-0.06,0
8747,581.0723,15.81,1364.2,161858.0,639.0,39.36,5026.0,2.504,16.891,0.07,0
8748,10.2170589,2.259,121.3,1.17,929.0,176.34,6211.0,4.384,1.054,-0.34,1
8749,3.50474265,8.2852,88625.0,200.24,2689.0,12355.55,7624.0,3.622,3.682,-0.04,0
8750,2.14344093,3.9741,133320.0,28.69,1033.0,269.48,4817.0,4.624,0.7,-0.06,0
8752,9.058487716,4.14334,127970.0,20.51,547.0,21.15,4340.0,4.671,0.573,-0.56,0
8753,2.856085147,4.5776,173840.0,88.52,1739.0,2164.0,6604.0,4.178,1.526,-0.12,0
8754,0.876941133,1.296,73.5,0.85,1938.0,3332.14,6018.0,4.485,0.975,-0.04,0
8755,39.238141571,6.07183,439210.0,90.93,656.0,43.69,6599.0,4.35,1.234,-0.04,0
8756,53.7406575,47.2475,116720.0,25.44,398.0,5.93,5288.0,4.577,0.737,-0.38,0
8757,7.436016459,4.16284,106530.0,31.39,968.0,207.61,6214.0,4.501,0.933,-0.36,0
8758,0.750737313,1.712,38.8,0.48,1603.0,1558.69,5151.0,4.602,0.761,0.07,0
8759,27.5837778,1.516,202.5,11.03,1330.0,739.57,5092.0,2.945,7.913,-0.22,1
8760,14.361021578,13.2895,459880.0,45.9,594.0,29.44,5229.0,4.607,0.668,-0.74,0
8761,2.570431263,5.49699,76826.0,50.18,1411.0,936.9,6244.0,4.473,0.971,-0.32,0
8762,6.64024496,6.03491,224330.0,74.4,1114.0,364.44,6085.0,4.293,1.215,-0.04,0
8763,14.844240386,6.83577,83412.0,28.97,810.0,101.98,6161.0,4.367,0.988,-0.78,0
8764,4.42158021,10.4532,61032.0,188.89,2565.0,10243.23,8026.0,3.65,3.461,-0.36,0
8765,25.321698729,4.45367,119590.0,56.62,655.0,43.39,6109.0,4.455,1.029,0.0,0
8766,3.14735789,3.643,51.8,3.45,2209.0,5635.4,5189.0,3.352,4.93,0.21,1
8767,37.878483588,10.5972,222230.0,46.42,503.0,15.19,5985.0,4.603,0.758,-0.78,0
8768,10.116144515,2.70314,58144.0,17.21,549.0,21.56,4717.0,4.737,0.519,-1.44,0
8769,0.684496369,2.263,28.4,1.12,2913.0,17099.5,5800.0,3.866,2.053,-0.16,0
8770,1.953285321,1.67598,1520.3,151.56,2927.0,17363.68,6450.0,3.501,3.928,-0.08,0
8771,1.012174295,4.6617,323030.0,114.4,2737.0,13215.77,6987.0,4.096,1.716,-0.34,0
8772,2.61090223,1.976,222.5,1.8,1323.0,724.16,5514.0,4.345,1.071,0.16,1
8773,17.6637979,6.194,67.9,2.98,1178.0,455.65,5734.0,3.591,3.405,0.26,1
8774,4.02664625,3.771,30.0,0.68,1318.0,715.51,6187.0,4.341,1.238,0.26,1
8775,5.1777226,8.275,41.7,0.63,1050.0,287.44,5854.0,4.469,0.979,0.06,1
8776,9.48814747,1.163,47.9,0.73,856.0,126.75,5680.0,4.414,1.016,0.12,1
8777,5.06993245,3.241,93.6,0.92,1053.0,291.11,5957.0,4.506,0.937,-0.08,1
8778,346.36642,14.94,148.2,1.57,314.0,2.3,6327.0,4.276,1.259,-0.12,0
8780,0.892061734,2.24307,75590.0,46.75,1724.0,2090.54,5561.0,4.512,0.855,-0.16,0
8781,3.471399214,5.07707,92285.0,89.62,1558.0,1390.76,6026.0,4.101,1.689,0.28,0
8782,4.176929219,5.2003,70355.0,31.35,938.0,183.08,5462.0,4.628,0.708,-0.5,0
8785,8.1770751,4.608,44.3,0.83,1115.0,365.09,6501.0,4.281,1.209,-0.5,1
8786,569.45051,9.63,425.4,1.96,225.0,0.61,6117.0,4.496,0.947,-0.22,1
8787,0.823014905,3.5426,850.5,22.17,1482.0,1136.75,4975.0,4.614,0.724,0.02,0
8788,0.796815149,1.0727,55.9,10.23,5480.0,212663.45,4897.0,2.464,13.499,-0.44,0
8789,26.951237675,8.27486,86749.0,146.33,1082.0,324.38,6675.0,3.748,2.747,-0.14,0
8790,18.11208877,6.7828,116630.0,96.62,1068.0,307.27,7323.0,4.167,1.722,0.08,0
8791,4.84505985,2.078,298.4,1.54,723.0,64.57,4337.0,4.581,0.714,0.36,1
8792,4.408295716,3.62479,37964.0,35.68,942.0,186.23,5496.0,4.607,0.743,-0.38,0
8793,8.665259912,3.1088,1840.6,82.42,1378.0,852.84,6071.0,3.796,2.389,-0.12,0
8794,4.726086185,4.39793,181820.0,41.38,1032.0,267.96,5873.0,4.547,0.863,-0.22,0
8795,8.643550046,3.1273,67299.0,38.21,779.0,87.16,5679.0,4.605,0.747,-0.5,0
8796,623.70774,6.688,250.9,1.81,258.0,1.05,6626.0,4.347,1.132,-0.56,1
8797,1.51945182,2.95,13.7,0.5,1901.0,3080.82,6168.0,4.25,1.307,0.02,0
8798,0.759755409,2.734,70.0,0.91,2121.0,4773.08,6090.0,4.447,1.071,0.21,0
8799,5.082523739,5.04732,276280.0,61.88,1266.0,606.33,6507.0,4.343,1.145,-0.38,0
8800,1.02547271,1.996,27.0,0.94,2657.0,11800.82,6862.0,4.114,1.712,-0.14,0
8801,1.025465924,3.71841,152680.0,106.84,2710.0,12744.17,6700.0,4.041,1.883,-0.08,0
8802,74.985292949,6.23451,105350.0,49.22,425.0,7.69,5955.0,4.52,0.91,-0.16,0
8804,25.762056721,14.8694,447720.0,74.87,604.0,31.48,5539.0,4.393,1.027,0.21,0
8805,2.70581614,6.56,46.9,0.69,1356.0,799.75,5992.0,4.42,0.961,-0.44,1
8806,1.195516859,6.17216,513810.0,75.54,1715.0,2045.19,5780.0,4.438,1.0,0.0,0
8807,1.995728294,6.43532,251880.0,45.2,1409.0,928.82,5807.0,4.455,0.861,-0.64,0
8808,10.768391927,12.5252,107380.0,52.8,970.0,209.25,5226.0,3.97,1.643,0.0,0
8809,3.84615171,2.24,137.1,1.14,1199.0,487.47,6106.0,4.487,0.966,-0.16,1
8810,0.733724504,2.208,45.9,0.96,2601.0,10830.96,6175.0,4.099,1.405,-0.62,0
8811,1.28940823,3.652,32.1,2.48,3112.0,22119.66,5826.0,3.465,4.189,0.18,1
8812,498.27269,8.92,534.0,2.12,214.0,0.5,5618.0,4.514,0.932,0.26,1
8813,5.08840787,4.77204,386680.0,55.3,937.0,181.75,5618.0,4.583,0.791,-0.28,0
8814,18.527824075,5.88678,76231.0,64.66,1080.0,322.19,6154.0,3.793,2.321,-0.34,0
8815,12.155241119,6.84353,85532.0,34.62,788.0,91.2,5761.0,4.413,0.932,-0.4,0
8816,11.0495766,2.13,102.8,0.83,738.0,70.24,5533.0,4.505,0.819,-0.38,1
8817,4.48559215,0.8161,2265.0,0.95,365.0,4.2,3236.0,5.097,0.193,0.0,1
8818,0.566789763,4.008,25.4,0.4,1984.0,3662.84,5799.0,4.6,0.758,-0.58,0
8819,0.566811926,4.181,82.6,0.91,2293.0,6584.06,6165.0,4.474,0.942,-0.4,0
8820,2.525386934,3.71613,124880.0,67.24,1701.0,1982.55,6826.0,4.337,1.233,-0.34,0
8821,0.566801506,1.738,29.5,0.62,2557.0,10156.53,6398.0,4.358,1.111,-0.34,0
8822,0.566803738,1.8481,100.6,1.13,2450.0,8516.13,6300.0,4.404,1.057,-0.26,0
8823,1.69421771,4.161,91.1,0.74,1274.0,621.89,5402.0,4.591,0.717,-0.56,0
8824,13.8086331,3.613,207.1,1.09,659.0,44.5,5515.0,4.568,0.761,-0.44,1
8825,4.25907841,4.513,28.1,0.7,1253.0,583.12,5560.0,4.173,1.316,0.1,1
8826,2.739477089,3.18229,32096.0,50.48,1475.0,1120.19,6469.0,4.431,1.056,-0.32,0
8827,1.307761491,2.22271,13941.0,29.17,1298.0,671.75,5112.0,4.596,0.673,-0.64,0
8828,4.028671454,8.12253,113970.0,52.42,1492.0,1169.87,6327.0,4.168,1.528,0.02,0
8829,2.30118753,7.8216,87537.0,140.23,2783.0,14194.09,7970.0,3.871,2.652,-0.2,0
8830,0.449249224,4.7565,419440.0,95.83,2941.0,17801.78,6338.0,4.239,1.299,-0.22,0
8831,0.687004402,3.829,93.7,2.89,3535.0,36888.8,6240.0,3.684,2.803,-0.32,0
8832,0.91839938,4.479,152.1,1.0,1558.0,1389.28,5222.0,4.556,0.795,-0.04,0
8833,64.1983721,0.934,248.2,1.74,506.0,15.49,6088.0,4.329,1.077,-0.46,1
8834,0.94356284,5.721,13.4,0.76,3176.0,23945.42,7693.0,4.083,1.984,0.04,0
8835,2.243569483,4.14769,66328.0,21.11,1364.0,817.05,6081.0,4.526,0.801,-1.0,0
8836,8.258181993,3.9122,311860.0,58.19,809.0,101.33,5306.0,4.445,0.888,-0.06,0
8837,82.78482,7.52,190.4,2.16,501.0,14.88,5749.0,4.123,1.48,0.16,1
8838,1.81139053,8.64,77.5,14.47,1466.0,1092.69,5941.0,4.519,0.911,-0.14,0
8839,2.4376438,1.587,27.1,0.79,1686.0,1909.13,5927.0,4.117,1.53,0.12,1
8840,0.721522907,1.4521,22528.0,11.04,1475.0,1115.99,4893.0,4.634,0.625,-0.7,1
8841,7.09520543,3.69044,232680.0,50.23,813.0,103.28,5481.0,4.592,0.778,-0.22,0
8842,0.651731691,2.4602,20524.0,71.9,2604.0,10815.86,5791.0,4.052,1.472,-0.38,0
8843,0.50818743,3.433,54.9,1.26,3274.0,27312.92,7141.0,4.243,1.56,0.21,0
8845,19.1644498,3.553,63.8,1.83,988.0,225.26,5877.0,3.86,2.234,0.2,1
8846,40.069674617,9.3564,41865.0,27.38,588.0,28.2,5911.0,4.321,1.207,0.22,0
8847,55.884827,2.283,497.6,2.11,438.0,8.7,5668.0,4.545,0.868,-0.02,0
8848,3.75938475,1.188,133.1,3.1,1677.0,1868.97,4976.0,3.534,2.638,-0.3,0
8849,10.6840477,3.515,81901.0,26.43,444.0,9.21,3887.0,4.743,0.523,-0.1,0
8851,10.67459836,3.82706,16676.0,68.58,1083.0,325.55,6496.0,4.212,1.485,0.1,0
8852,2.305097141,1.9378,5880.0,89.22,2753.0,13581.41,8851.0,4.085,2.178,0.07,0
8853,0.974477904,2.69834,8846.9,618.37,5205.0,172916.96,5210.0,2.631,15.004,0.21,0
8854,18.525917446,5.9056,455660.0,64.42,618.0,34.58,5492.0,4.533,0.887,0.2,0
8855,4.15736472,2.217,200.7,1.09,931.0,178.03,5183.0,4.558,0.782,-0.08,1
8856,0.502454299,2.31547,37454.0,43.95,2336.0,7025.25,6134.0,4.498,0.901,-0.48,0
8857,27.308150159,4.43906,388000.0,47.06,523.0,17.75,5541.0,4.574,0.739,-0.6,0
8858,1.262742487,1.7433,15911.0,134.45,2548.0,9925.41,5273.0,3.621,3.15,0.06,0
8860,1.222127938,2.2613,2486.5,30.32,1470.0,1107.41,5157.0,4.465,0.87,0.08,0
8861,8.627475562,4.65505,36784.0,188.55,1446.0,1031.92,5146.0,3.475,4.063,0.28,0
8862,0.589753355,0.606,216.0,1.03,1760.0,2262.14,5414.0,4.648,0.678,-0.62,0
8863,2.751566365,5.2403,72609.0,42.98,1171.0,445.35,5461.0,4.497,0.861,-0.1,0
8864,0.760935268,2.77023,370600.0,35.68,1285.0,640.66,4675.0,4.74,0.511,-1.52,0
8865,2.012094,2.157,74.8,0.99,1523.0,1274.27,5633.0,4.296,1.162,0.16,1
8866,1.33258772,5.187,70.8,1.13,1825.0,2625.26,5576.0,4.201,1.289,0.16,0
8867,9.4767057,3.893,230.5,1.38,841.0,118.13,5911.0,4.519,0.914,-0.1,1
8868,6.65171459,2.325,151.5,0.84,713.0,61.01,4889.0,4.637,0.686,-0.22,1
8869,208.54335,9.851,614.6,2.84,321.0,2.52,5533.0,4.275,1.166,0.16,1
8870,17.7189786,4.102,176.8,1.44,713.0,61.01,5566.0,4.329,1.099,0.14,1
8871,5.0395851,4.556,70.1,0.78,1067.0,306.35,5912.0,4.453,0.924,-0.38,1
8872,7.64370363,2.738,70.9,1.85,1334.0,748.7,6120.0,3.934,2.0,0.02,1
8873,1.353414369,13.416,610.2,216.31,3617.0,40561.5,4850.0,2.865,8.586,0.1,0
8874,2.9590637,28.81,23.6,0.65,1564.0,1415.74,6192.0,4.195,1.322,-0.32,0
8875,1.806631432,1.102,217.5,1.05,1059.0,297.98,4606.0,4.591,0.699,-0.04,0
8876,15.066491533,6.2852,106050.0,88.56,932.0,177.96,5751.0,4.028,1.626,-0.04,0
8877,1.831829703,7.289,40509.0,49.38,2078.0,4410.65,5269.0,3.667,2.183,-0.74,0
8878,0.738527259,1.2174,422.9,49.08,2978.0,18549.81,5869.0,3.825,2.313,0.04,0
8879,0.89627093,2.2033,66994.0,43.47,1733.0,2129.33,5551.0,4.493,0.861,-0.2,0
8880,5.11683678,3.119,161.4,1.16,1039.0,275.15,5955.0,4.52,0.91,-0.16,1
8881,1.06100327,1.675,95.9,0.94,1793.0,2443.69,5966.0,4.493,0.961,-0.02,0
