toi,tid,tfopwg_disp,ra,dec,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_teff,st_logg,st_rad,Gaia_DR3_ID,Fe_H
2454.01,TIC 67782629,PC,64.32265,-7.766009,8.5063687,2.8291905,968.2734253,2.5051088,44.8115834,659.8835801,4431.2,4.45,0.82124,Gaia DR3 2300641567596591488,-0.03999999910593033
2455.01,TIC 434260570,PC,64.243824,14.771562,4.720489,1.8316316,47110.570638,14.6186346,18.2091901,526.8565787,3553.0,4.74625,0.489916,Gaia DR3 2300641567596591488,0.009999999776482582
2457.01,TIC 117799904,PC,70.167322,-12.890726,14.1993538,2.5629666,1859.1571503,2.7591068,9.8747938,452.1179596,4045.0,4.63657,0.631569,Gaia DR3 2300641567596591488,-0.2199999988079071
2458.01,TIC 449197831,CP,79.621529,1.253439,3.7369689,1.9917422,310.4978088,2.3797323,897.6872949,1396.0501486,6092.0,4.25,1.32975,Gaia DR3 2303332931542914048,0.4320000112056732
2459.01,TIC 192790476,CP,82.143332,-39.373046,19.1047019,3.2516728,1906.0596245,2.9365337,8.5187297,435.7259839,4195.0,4.59888,0.675093,Gaia DR3 2012927446528229888,
246.01,TIC 158623531,KP,24.167869,-50.659308,7.8728937,3.7599578,14639.4155321,15.0953,166.5367856,916.2147815,5070.0,4.47933,1.26,Gaia DR3 2281733506654919296,
2460.01,TIC 454224694,APC,79.528174,2.563675,0.515461,0.8502512,1462.4242309,6.5688522,7358.8192788,2362.2278419,5994.0,4.44879,1.03783,Gaia DR3 2223779898020920832,
2461.01,TIC 411839167,KP,78.91982,16.278699,6.1802614,4.1830206,5383.8458373,13.7037465,923.6302124,1406.0290126,6513.0,4.08,1.73931,Gaia DR3 2223716195063862656,
2462.01,TIC 248434780,PC,77.314465,-5.557409,12.8643168,4.7778345,6907.9754982,17.4453322,248.7479157,1012.8837698,5365.0,4.41,1.82733,Gaia DR3 2225318728965466496,
2463.01,TIC 452375478,PC,88.090245,-48.09086,10.6079445,12.7030565,1233.9391066,11.6613557,1516.940178,1591.7023708,6481.0,3.54495,3.2125199,Gaia DR3 6804708139515008640,
2464.01,TIC 32949762,KP,87.679561,-27.623322,3.7684981,2.727,19800.0,12.5471,210.575,1061.0,5160.0,4.49546,0.87,Gaia DR3 2011939088651937664,
2465.01,TIC 146523262,PC,76.737031,-18.904621,3.759205,2.9961712,892.1135724,3.1563691,685.837258,1305.1938483,6808.4,4.59,1.01507,Gaia DR3 2274544624752784000,
2466.01,TIC 293612446,KP,76.867332,16.867695,2.6266983,4.087,10650.0,18.7969,2520.03,1973.0,6475.0,4.0609,1.77,Gaia DR3 2270378850073282560,
2467.01,TIC 71013298,PC,65.717639,-12.677035,1.7556616,1.3491032,444.0879481,1.7738475,486.2678796,1197.6740653,4909.0,4.52554,0.808741,Gaia DR3 528289880879882240,-0.20000000298023224
2468.01,TIC 31114545,FP,80.896099,-24.121296,24.4232697,3.788,1920.0,11.2009,62.1143,782.0,6102.0,3.75,2.37,Gaia DR3 2011960116813844096,
2469.01,TIC 117843067,FP,70.308489,-15.672123,2.3767548,3.225,7940.0,23.4044,2690.9,2006.0,6931.0,3.8,2.57,Gaia DR3 2110106372987465216,0.3700000047683716
247.01,TIC 160148385,KP,1.04657,-47.360635,3.4252563,2.4617762,14223.1726719,14.3752921,546.4855387,1233.1457715,5540.0,4.42136,1.11655,Gaia DR3 2115245554756763392,
2470.01,TIC 298981199,PC,70.428548,-0.600003,7.1853092,2.347,800.0,2.12356,37.1797,687.0,4562.0,4.56,0.74,Gaia DR3 2115245554756763392,-0.23000000417232513
2471.01,TIC 71088556,PC,66.514805,-12.51168,6.5857043,2.777,1420.0,13.2476,891.424,1522.0,5908.4,3.55,2.88,Gaia DR3 2115245554756763392,-0.2800000011920929
2473.01,TIC 399868187,PC,74.374979,10.416737,1.2311781,2.756,3562.0,17.567,27258.8,3579.0,6589.1,4.21,1.53,Gaia DR3 2115245554756763392,-0.25099998712539673
2475.01,TIC 373453507,FP,76.524234,10.594174,15.7925628,2.823,1190.0,4.82429,24.617,620.0,5600.0,4.16,1.37,Gaia DR3 2115245554756763392,-0.23000000417232513
2477.01,TIC 412054152,PC,79.742457,15.203062,34.7769296,5.598,1383.0,12.9584,511.815,229.0,7505.2,4.09,1.96,Gaia DR3 2115245554756763392,
2478.01,TIC 262435954,PC,73.554354,1.233623,2.6473916,2.8595222,568.2994163,2.737769,871.0969851,1385.5952225,5748.0,4.34,1.1287,Gaia DR3 2115245554756763392,-0.44999998807907104
2479.01,TIC 167661160,PC,79.709348,-36.037694,36.8382429,4.9462843,965.1649482,3.7858994,24.2324067,565.8728882,5363.1,4.08,1.2099299,Gaia DR3 2115245554756763392,-0.44999998807907104
248.01,TIC 201793781,PC,34.684283,-54.859725,5.9910569,3.4644509,411.3820085,2.3197704,283.6891271,1046.7197587,5711.7,3.84,1.12148,Gaia DR3 2141754578242371584,0.15000000596046448
2480.01,TIC 1449756,FP,75.174905,-34.815988,11.3543085,3.414,2190.0,9.40688,115.756,913.0,6421.0,3.98,1.92,Gaia DR3 2141754578242371584,0.18000000715255737
2481.01,TIC 262258341,PC,77.804406,2.427361,11.994832,3.374,1260.0,3.11124,57.2917,766.0,5567.0,4.56,0.86,Gaia DR3 2141754578242371584,-0.019999999552965164
2483.01,TIC 219151731,FP,89.835166,-49.469569,1.4853364,1.302,650.0,4.86539,1309.65,1675.0,6137.7,4.19,1.51,Gaia DR3 2141754578242371584,
2484.01,TIC 68035559,PC,219.734215,37.02674,8.3272872,2.517,2970.0,5.183,63.8466,787.0,5632.0,4.54,0.89,Gaia DR3 2141754578242371584,0.23000000417232513
2485.01,TIC 328934463,CP,205.204322,22.983969,11.2347982,6.217,4780.0,12.196,262.58,1121.0,6016.4,4.01,1.72,Gaia DR3 2141754578242371584,-0.11999999731779099
2487.01,TIC 394346745,PC,42.888322,-81.006992,3.4024655,3.141,14990.0,15.364,695.002,1430.0,5822.0,4.3,1.21,Gaia DR3 2141754578242371584,-0.11999999731779099
2488.01,TIC 139251123,PC,347.136174,-45.026493,10.7668398,4.2439843,1933.6811005,10.5027085,469.63841,1187.3005031,5394.0,4.4,2.3196101,Gaia DR3 1587399232335653760,0.22699999809265137
2489.01,TIC 279327604,APC,332.553092,-45.049614,1.426951,1.3367863,2881.7106387,8.8281188,1289.4656111,1528.3477807,5421.0,4.6,1.02349,Gaia DR3 1587399232335653760,0.2630999982357025
249.01,TIC 179985715,PC,14.080026,-38.949234,6.6153188,2.3345844,1341.3720224,2.2695325,25.0078015,570.3462995,4157.0,4.59257,0.603418,Gaia DR3 1587399232335653760,0.27900001406669617
2491.01,TIC 80567842,APC,87.283391,9.627515,5.92777,2.5599954,12984.5364661,20.4068988,1581.2651219,1608.3142967,8343.0,4.36705,1.55754,Gaia DR3 1587399232335653760,0.28999999165534973
2492.01,TIC 282498590,FP,90.099738,5.11447,10.1004307,4.977,13680.0,17.4827,260.172,1118.0,6519.0,4.22,1.49,Gaia DR3 1587399232335653760,0.2669999897480011
2494.01,TIC 282576340,PC,90.159529,0.131482,8.3761316,1.976,9060.0,9.53663,68.1559,800.0,5376.0,4.49858,0.9,Gaia DR3 1587399232335653760,0.2160000056028366
2494.02,TIC 282576340,PC,90.159529,0.131482,2.4087648,1.881,590.0,2.23597,415.189,1257.0,5376.0,4.49858,0.9,Gaia DR3 1587399232335653760,0.28999999165534973
2495.01,TIC 33091590,PC,104.827007,-4.828274,7.795385,1.6941573,2783.9129229,1.8939264,4.92634,379.9713444,3356.0,4.8711,0.352909,Gaia DR3 4651366263526130816,-0.023000000044703484
2496.01,TIC 160328683,PC,91.196155,-32.580197,1.5746828,1.9286406,77503.5100766,22.9576146,71.4965163,741.6362852,3273.0,4.66823,0.579963,Gaia DR3 4651366263526130816,0.1120000034570694
2497.01,TIC 97568467,CP,90.062588,11.884058,10.655694,7.8236322,2103.6578759,11.7630857,997.808531,1433.4467118,6715.0,3.79727,2.49897,Gaia DR3 2233231540491361408,
2498.01,TIC 263179590,CP,95.41622,11.251648,3.7382381,2.975208,1316.4622757,4.774123,790.4759269,1352.3587386,5938.0,4.25146,1.2906801,Gaia DR3 117130256448989568,
2499.01,TIC 67196573,APC,89.456648,-11.418203,2.5574812,1.053,1860.0,17.7879,639.207,1400.0,5844.0,4.33,1.13,,
250.01,TIC 184240683,KP,359.349028,-41.27722,1.6284288,2.368249,13798.6701483,12.9621642,1559.4761539,1602.7450127,5700.0,4.39502,1.0941,Gaia DR3 1421760279512055808,-0.3100000023841858
2500.01,TIC 206785987,PC,96.69897,8.200979,2.955314,3.031,6470.0,13.1598,2541.33,1978.0,7837.0,4.31121,1.58,Gaia DR3 1421760279512055808,
2501.01,TIC 134471108,PC,108.066593,-44.027544,5.3262922,2.2585228,1501.6874101,2.6350944,40.1166389,641.8756259,4066.0,4.60684,0.658727,Gaia DR3 1421760279512055808,
2502.01,TIC 52689469,KP,101.394805,-33.881692,3.1413825,4.4361226,5433.0348726,13.070864,2278.9841698,1762.1995122,6534.0,4.09026,1.73409,Gaia DR3 223158499179138432,0.16099999845027924
2503.01,TIC 124778445,KP,94.444759,-35.706364,1.6751568,2.2718194,17781.0520005,13.2366563,1000.567857,1434.4366942,5457.0,4.44807,0.963518,Gaia DR3 223158499179138432,
2504.01,TIC 206906112,PC,97.214862,11.53189,13.5853506,4.703902,3149.5795009,15.2559264,629.3590997,1277.4513763,8389.0,4.29787,1.69485,Gaia DR3 1642301524402771200,-0.10899999737739563
2505.01,TIC 443127052,PC,95.486535,-11.541394,2.8972041,1.958,640.0,4.096,470.021,1297.0,5879.0,4.09,1.55,Gaia DR3 1642301524402771200,
2507.01,TIC 354519019,PC,82.559826,-43.798459,17.3051476,3.4976316,657.1128437,2.7663379,49.5593572,676.7077743,5824.0,4.53,0.923281,,
2509.01,TIC 143282930,APC,94.409738,-9.631072,1.5339665,2.128,470.0,4.28924,3012.65,2063.0,6694.0,4.02,1.92,,
251.01,TIC 224225541,CP,353.062066,-37.255863,4.9377227,2.1294254,844.8199092,2.8269897,277.7461661,1041.1942661,5862.0,4.51783,0.955756,,-0.7699999809265137
2510.01,TIC 170103435,FP,101.397361,-46.565471,1.9785151,1.282,500.0,2.69714,514.024,1326.0,6317.0,4.35,1.23,Gaia DR3 327078531438757888,-0.35600000619888306
2511.01,TIC 124702477,FP,104.752514,-7.897455,0.7951534,0.912,1920.0,9.70612,2195.21,1906.0,6811.0,4.02,1.96,Gaia DR3 423520922568688640,
2512.01,TIC 124491883,PC,93.509715,-20.997714,2.3933087,5.507,150.0,2.03235,6511.62,2502.0,6393.0,4.08,1.72,,
2513.01,TIC 59842822,PC,94.027709,-21.279477,2.5577037,2.577,530.0,3.9587,1478.98,1727.0,6039.0,4.03,1.7,Gaia DR3 6466371167355931008,
2514.01,TIC 317134140,PC,86.719534,-17.029089,6.3951381,4.047,510.0,2.10043,323.891,1181.0,5563.0,4.45,0.98,Gaia DR3 6466371167355931008,
2515.01,TIC 123627908,PC,89.293899,-18.672245,5.9016526,2.417,2450.0,13.6737,826.195,1493.0,6127.0,4.02,1.74,Gaia DR3 549007291282705024,-0.3799999952316284
2517.01,TIC 48178229,FP,99.172585,-23.309761,2.6788253,2.49,350.0,5.07891,1476.0,1726.0,6863.0,3.93,2.19,Gaia DR3 549007291282705024,
2518.01,TIC 96925186,PC,105.44485,-34.919687,6.8979432,3.401,550.0,2.18563,239.133,1095.0,6016.0,4.49,0.99,Gaia DR3 549007291282705024,
2519.01,TIC 47720259,PC,97.891717,-23.951598,6.9551801,2.062,770.0,2.29124,38.0097,691.0,4742.0,4.57,0.75,Gaia DR3 337169505562029568,1.100000023841858
252.01,TIC 237924601,APC,57.553653,-63.053919,1.0021853,0.5001924,2319.9972324,5.0155627,1409.4020834,1562.7103079,5071.0,4.48308,0.874822,Gaia DR3 2252604179458707200,-0.3569999933242798
2520.01,TIC 177414713,PC,106.841463,-11.436773,2.0944084,4.133,320.0,1.39836,3407.6,2128.0,5298.0,4.62,0.77,,
2521.01,TIC 72556406,APC,93.529144,-8.062309,5.563087,4.533,2520.0,9.04133,494.188,1313.0,5491.4,3.85,1.72,Gaia DR3 345093337969643392,
2522.01,TIC 148883384,PC,107.118513,-12.147866,2.0988541,4.365,350.0,1.66554,2840.05,2033.0,5531.0,4.45,0.97,Gaia DR3 2271862641014292864,
2523.01,TIC 443213925,PC,95.809871,-11.348617,4.6410823,2.849,660.0,2.86438,344.881,1200.0,5809.0,4.36,1.12,Gaia DR3 1725757549326776192,
2524.01,TIC 169249234,CP,160.886843,-1.912698,7.1858029,4.2542613,11192.4995247,13.1612,210.609,1061.0,5758.3,4.3,1.19,Gaia DR3 540977282990133888,
2525.01,TIC 149601126,CP,86.850974,-60.521308,23.3418536,6.4129373,6473.602151,9.7267129,16.3642505,512.9721403,4944.0,4.51,0.824284,Gaia DR3 3455498762425696256,
2525.02,TIC 149601126,CP,86.850974,-60.521308,49.2445599,6.5807145,15606.4614867,10.3670919,6.0478205,399.9626824,4944.0,4.51,0.824284,,-0.1679999977350235
2526.01,TIC 380836882,PC,270.134849,-65.613808,8.011385,5.197,7890.0,11.7844,429.98,1268.0,5923.0,4.25,1.29,,-0.04039999842643738
2527.01,TIC 126572546,PC,136.653301,-50.48045,2.3018922,3.706,1260.0,12.146,4411.81,2270.0,6919.0,3.54,3.45,,-0.1979999989271164
2528.01,TIC 83154030,PC,188.834597,-18.029479,11.7248927,5.928,8540.0,8.72604,206.968,1056.0,5980.0,4.56,0.91,,
253.01,TIC 322063810,PC,14.318503,-51.585251,3.5104148,2.0,308.8285985,1.328654,64.709886,723.3731892,4020.0,4.438,0.639371,,
2531.01,TIC 262843259,PC,52.531218,-60.875623,8.1484094,3.168587,13497.6071224,10.1405034,91.987019,789.8623006,5320.0,4.52,0.873132,Gaia DR3 185709133137993216,
2532.01,TIC 20579360,PC,201.167653,-19.89616,16.7224532,4.223,11640.0,9.46753,44.9403,721.0,5560.0,4.54,0.88,Gaia DR3 1114308481603347584,
2533.01,TIC 418012030,PC,212.638797,26.42343,6.6857865,2.896,6690.0,9.65352,171.835,1008.0,6144.3,4.4,1.13,Gaia DR3 1726456495125335552,
2535.01,TIC 204698337,PC,185.529463,-24.943187,16.4452725,3.038,11810.0,9.85518,17.053,566.0,5278.0,4.51,0.88,Gaia DR3 251049570120983808,
2537.01,TIC 399967279,CP,54.388266,10.057746,94.0997954,4.8738442,20525.1201107,14.5890881,7.444474,421.2871907,4696.7,4.54,1.0143,Gaia DR3 275228582433787904,
2538.01,TIC 443115574,PC,95.226318,-7.29894,2.9103781,3.606,1480.0,12.2597,4501.88,2282.0,7340.8,4.09,3.5,Gaia DR3 257024900426299904,-0.019999999552965164
2539.01,TIC 201508515,PC,93.038442,-30.787931,0.985586,1.5285482,1343.3387762,5.2012051,4763.4215785,2118.8465446,5799.4,4.11,1.38013,Gaia DR3 176522850925104256,
254.01,TIC 49687222,FA,351.705383,-11.725573,20.186539,1.866565,1006.041833,3.283981,55.7433174,696.8959687,6101.0,4.48196,1.01859,Gaia DR3 176522850925104256,0.2750000059604645
2540.01,TIC 354518617,PC,82.558548,-42.697946,12.7187255,3.1582562,1144.1789073,2.5924633,12.2599233,477.2453303,4036.3,4.65,0.661076,Gaia DR3 2296566567050436864,
2540.02,TIC 354518617,APC,82.558548,-42.697946,22.0819969,3.073,1019.0,2.28729,5.94816,435.0,4036.3,4.65,0.66,Gaia DR3 2296566567050436864,
2541.01,TIC 31054498,PC,80.508824,-25.722355,1.4118418,2.702,520.0,8.14924,11077.2,2858.0,7839.6,4.13,3.52,Gaia DR3 6577791758704836480,0.2199999988079071
2543.01,TIC 270604417,CP,136.596917,3.56767,7.5427509,6.4481914,3098.3066655,10.8099759,741.7962608,1331.0393949,6349.8,4.11,1.86619,Gaia DR3 6577791758704836480,0.3269999921321869
2544.01,TIC 341419787,FP,120.153396,-54.509002,21.0689935,3.7404027,3392.7700746,15.3646915,194.5380096,952.5129011,5441.0,4.41,1.98859,Gaia DR3 6577791758704836480,
2545.01,TIC 149845414,CP,135.545803,-3.420819,7.9940367,4.271047,404.6194381,2.5576021,258.8217348,1022.9865778,5846.29,4.26525,1.25324,Gaia DR3 6577791758704836480,
2546.01,TIC 388089437,APC,120.969221,11.135462,2.1811989,0.428,2300.0,18.7156,149.461,974.0,6125.96,4.17403,1.46,Gaia DR3 6577791758704836480,
2547.01,TIC 444013020,KP,133.324298,8.523017,2.3114203,2.7479753,14975.1986739,13.1879107,957.0053443,1418.5620601,5785.79,4.39543,1.07008,Gaia DR3 214093365109009920,
2548.01,TIC 350293646,KP,131.106996,1.859893,8.5234958,2.444,18942.0,12.0756,34.6952,676.0,5238.0,4.54438,0.84,Gaia DR3 3451528357217683584,
2548.02,TIC 350293646,CP,131.106996,1.859893,1.4468993,0.779,549.0,4.98711,1452.18,1719.0,5238.0,4.54438,0.84,Gaia DR3 2150643683074729216,
255.01,TIC 204317710,KP,346.075086,-21.272017,2.8126485,2.8737522,13994.0625365,12.0658006,614.5934084,1269.8918153,5700.0,4.39704,1.00957,Gaia DR3 3456808001598425984,-0.17000000178813934
2550.01,TIC 294500964,FP,122.228117,12.207623,9.0702531,1.9063647,3806.1953378,5.7395383,110.6280815,827.1534677,5509.1,4.52,0.916742,Gaia DR3 3456808001598425984,
2551.01,TIC 6276559,PC,112.515604,-11.79048,5.436841,2.335,2660.0,7.79881,560.394,1355.0,7980.0,4.37685,1.49,Gaia DR3 2281274323111262080,
2552.01,TIC 31515092,PC,115.918702,-10.257081,2.3701119,1.8215643,2049.0263458,3.0793796,122.1390568,847.8780456,4007.0,4.56359,0.684741,Gaia DR3 569673024645542528,0.27399998903274536
2553.01,TIC 238542895,PC,121.852319,-49.602939,8.3848067,4.5181283,11925.6417552,11.5945537,181.6699451,936.3549718,5757.5,4.29,1.02264,Gaia DR3 569673024645542528,0.25999999046325684
2554.01,TIC 144043410,FP,126.755088,-20.680147,6.2636501,5.3639991,7043.2784811,17.7665063,1453.0093429,1574.6602021,6969.2,4.17,2.04438,Gaia DR3 1651911084230149248,-0.06199999898672104
2556.01,TIC 468981993,APC,128.702871,8.569483,8.0149323,4.6198374,4426.4689118,9.5021286,320.0737304,1078.778438,5886.2,4.25,1.3302799,Gaia DR3 1651911084230149248,-0.05999999865889549
2558.01,TIC 283307274,PC,128.24579,-25.256245,17.7859152,4.2520718,6535.8664276,12.0078948,99.4145767,805.3455558,5834.0,4.25,1.38395,Gaia DR3 1651911084230149248,-0.10999999940395355
2559.01,TIC 441453629,PC,312.011689,-35.842605,4.2002507,2.627,25670.0,14.9915,236.94,1093.0,5709.9,4.53,0.91,Gaia DR3 1651911084230149248,0.09000000357627869
256.01,TIC 92226327,KP,11.248632,-15.274109,24.7373412,2.069051,6560.492087,1.8439453,0.1439176,157.0898896,3131.0,5.05701,0.215535,Gaia DR3 1651911084230149248,-0.06199999898672104
256.02,TIC 92226327,KP,11.248632,-15.274109,3.7779418,1.4759325,3469.450739,1.5659937,5.7174182,394.3844097,3131.0,5.05701,0.215535,Gaia DR3 1651911084230149248,-0.05999999865889549
2560.01,TIC 441155146,PC,332.759205,-27.295719,3.5511203,2.634,19660.0,13.8379,258.816,1117.0,5321.0,4.42,0.98,Gaia DR3 1651911084230149248,-0.10999999940395355
2561.01,TIC 422385684,PC,318.600471,66.404803,2.7754004,3.142,8510.0,15.2778,966.571,1553.0,5905.0,4.05,1.62,Gaia DR3 1651911084230149248,0.09000000357627869
2562.01,TIC 420177051,PC,292.018975,77.378608,4.0483695,2.896,12060.0,13.766,413.846,1256.0,6054.0,4.3,1.24,Gaia DR3 1651911084230149248,-0.06199999898672104
2563.01,TIC 387409975,PC,310.743276,70.275792,5.0182311,2.301,16210.0,13.248,112.463,907.0,5487.0,4.41,1.02,Gaia DR3 1651911084230149248,-0.05999999865889549
2564.01,TIC 334482103,PC,123.272901,9.447684,3.7257237,2.38162,8787.4795537,11.5792771,553.4075728,1237.0322556,5698.0,4.33,1.1429501,Gaia DR3 1651911084230149248,-0.10999999940395355
2565.01,TIC 321086563,PC,117.047514,2.123685,3.9704457,3.7793044,3689.4781363,11.7222736,1506.4365626,1588.9398662,5840.0,3.9,1.89732,Gaia DR3 1651911084230149248,0.09000000357627869
2566.01,TIC 284679064,PC,195.312675,58.419067,4.2102292,2.486,9570.0,8.18232,132.499,945.0,4927.6,4.52,0.82,Gaia DR3 1104951775090696960,
2567.01,TIC 258920431,CP,288.465668,66.347938,5.9839451,5.3886513,3826.4375501,10.7016592,632.2914999,1278.9368045,5609.0,3.96,1.71761,Gaia DR3 463664951087829632,
2568.01,TIC 257067559,PC,115.680423,1.361299,3.4843271,3.522,10320.0,15.9782,1741.71,1799.0,7250.0,4.26,1.57,Gaia DR3 470650560779277952,-0.10599999874830246
2569.01,TIC 248655556,PC,67.278845,-1.909532,13.1147744,4.318,3890.0,9.79059,95.9399,871.0,5496.1,4.04,1.54,Gaia DR3 470650560779277952,
257.01,TIC 200723869,CP,47.517261,-50.832263,18.3877081,6.405153,1191.0283192,6.3790962,211.2844875,972.3814218,6382.7,4.05,1.76557,Gaia DR3 470650560779277952,-0.07999999821186066
2570.01,TIC 239816546,CP,87.18804,32.084043,2.9887654,2.9847247,15493.9490407,14.0699828,690.1555373,1307.2435081,5639.0,4.34,1.12141,Gaia DR3 470650560779277952,0.009999999776482582
2572.01,TIC 234489133,PC,114.263688,6.716773,3.5985851,4.015,6710.0,11.8109,1318.02,1678.0,6303.0,4.21,1.45,Gaia DR3 470650560779277952,-0.18000000715255737
2573.01,TIC 160037058,PC,336.709476,-39.789358,4.5815438,3.367,19550.0,15.1889,290.593,1150.0,5525.0,4.37,1.07,Gaia DR3 470650560779277952,-0.05000000074505806
2574.01,TIC 159332859,PC,232.809527,79.267227,4.4817684,2.186,21180.0,19.0204,277.661,1137.0,6734.0,4.41,1.25,Gaia DR3 473104258412065408,
2575.01,TIC 142784687,PC,153.799642,72.010236,3.1711207,3.6276575,8504.6805867,13.924729,1369.1513607,1551.4315362,6140.0,4.18,1.45618,Gaia DR3 2242756094328104576,
2576.01,TIC 115453244,PC,83.653961,30.406374,3.8229149,3.171,11780.0,13.5313,598.34,1377.0,6166.4,4.34,1.21,Gaia DR3 267940332172115712,-0.13099999725818634
2577.01,TIC 112316665,PC,112.022979,-34.343112,3.7494409,2.452,4860.0,13.2544,1186.51,1635.0,7899.0,4.16,1.89,Gaia DR3 181908842994567936,
2578.01,TIC 104986789,PC,68.052102,52.252655,3.4580018,2.6231719,10218.255838,14.7324849,1028.4855924,1444.3395468,6427.8,4.35,1.2663,Gaia DR3 181908842994567936,
2579.01,TIC 103751498,KP,157.412341,70.527083,3.7146478,3.835,12620.0,15.2308,698.148,1432.0,5783.0,4.21,1.32,Gaia DR3 181908842994567936,0.13899999856948853
258.01,TIC 350445771,FP,85.467425,-56.740455,3.1901569,1.8262867,3648.2442456,15.146461,2876.2951268,1867.7902797,6474.57,4.26363,1.98958,Gaia DR3 152451414656258560,
2580.01,TIC 102713734,CP,62.199207,67.116526,3.397862,4.502,9960.0,18.3834,2031.47,1870.0,6590.0,4.05,1.83,Gaia DR3 252366608956186240,-0.06400000303983688
2581.01,TIC 37862966,PC,65.854872,-10.471779,3.5838508,3.085,12480.0,12.4141,409.771,1253.0,5450.0,4.35,1.08,Gaia DR3 252366608956186240,0.009999999776482582
2583.01,TIC 7548817,CP,272.267029,45.3369,4.52074,4.175,8520.0,13.7321,713.859,1440.0,6050.0,4.14,1.49,Gaia DR3 252366608956186240,
2584.01,TIC 458641144,PC,125.108796,7.588913,4.6965638,3.056,12380.0,16.2589,459.903,1290.0,6502.7,4.25,1.43,Gaia DR3 252366608956186240,0.30000001192092896
2585.01,TIC 62530991,FP,132.541715,-2.979643,4.0266483,2.312,754.0,1.90189,213.735,1065.0,5276.5,4.6,0.78,Gaia DR3 252366608956186240,0.05999999865889549
2586.01,TIC 458647887,PC,125.421468,6.334945,9.5835608,2.405,1150.0,12.6233,372.192,1223.0,5781.0,3.89,1.91,Gaia DR3 252366608956186240,0.15800000727176666
2587.01,TIC 68007716,CP,115.93171,-1.073333,5.4566563,3.783,4160.0,10.9408,381.078,1230.0,5674.8,4.04,1.72,Gaia DR3 252366608956186240,-0.05050000175833702
2588.01,TIC 284418751,PC,109.05005,-45.214851,3.587158,1.23,3120.0,10.0104,177.312,1016.0,6495.7,4.26,1.75,Gaia DR3 252366608956186240,
2589.01,TIC 157698565,CP,107.48815,-37.230948,61.6277,6.401,8878.0,11.7392,21.7464,601.0,5581.0,4.16,1.07,Gaia DR3 252366608956186240,
259.01,TIC 12862099,KP,3.903273,-11.938264,2.4238226,2.2484015,16167.1783697,12.2562719,549.914052,1235.0753497,5410.0,4.47919,0.93,Gaia DR3 252366608956186240,0.11999999731779099
